+1 1:50 2:37 3:0 4:0 5:4 6:0
+1 1:67 2:56 3:6 4:0 5:3 6:0
+1 1:46 2:45 3:2 4:1 5:5 6:3
+1 1:85 2:27 3:14 4:0 5:5 6:0
+1 1:44 2:33 3:0 4:2 5:3 6:2
+1 1:37 2:35 3:0 4:0 5:0 6:1
+1 1:47 2:41 3:1 4:1 5:1 6:0
+1 1:67 2:64 3:0 4:0 5:3 6:0
+1 1:34 2:29 3:5 4:0 5:0 6:0
+1 1:32 2:18 3:0 4:2 5:2 6:0
+1 1:60 2:27 3:1 4:0 5:3 6:2
+1 1:42 2:45 3:1 4:0 5:6 6:2
+1 1:30 2:18 3:0 4:3 5:2 6:0
+1 1:88 2:45 3:3 4:2 5:4 6:2
+1 1:86 2:63 3:2 4:1 5:4 6:5
+1 1:31 2:21 3:0 4:0 5:5 6:2
+1 1:26 2:21 3:1 4:1 5:0 6:2
+1 1:26 2:14 3:3 4:0 5:2 6:0
+1 1:27 2:29 3:7 4:1 5:0 6:0
+1 1:39 2:27 3:2 4:1 5:7 6:5
+1 1:53 2:35 3:4 4:1 5:0 6:0
+1 1:37 2:12 3:1 4:0 5:6 6:1
+1 1:44 2:28 3:2 4:0 5:1 6:6
+1 1:48 2:29 3:0 4:0 5:0 6:0
+1 1:21 2:6 3:3 4:1 5:3 6:0
+1 1:65 2:36 3:4 4:3 5:11 6:0
+1 1:29 2:24 3:0 4:2 5:0 6:1
+1 1:90 2:58 3:1 4:2 5:5 6:2
+1 1:48 2:31 3:0 4:2 5:0 6:0
+1 1:35 2:27 3:3 4:2 5:1 6:0
+1 1:50 2:47 3:1 4:0 5:3 6:0
+1 1:66 2:34 3:3 4:0 5:4 6:0
+1 1:46 2:21 3:1 4:1 5:4 6:2
+1 1:61 2:42 3:2 4:1 5:1 6:2
+1 1:161 2:119 3:0 4:0 5:6 6:5
+1 1:61 2:36 3:5 4:2 5:7 6:0
+1 1:52 2:41 3:1 4:1 5:1 6:0
+1 1:34 2:21 3:6 4:4 5:0 6:0
+1 1:75 2:50 3:2 4:1 5:4 6:1
+1 1:61 2:63 3:4 4:5 5:1 6:0
+1 1:54 2:25 3:1 4:0 5:0 6:0
+1 1:66 2:19 3:3 4:0 5:11 6:1
+1 1:80 2:73 3:0 4:0 5:4 6:1
+1 1:60 2:38 3:1 4:0 5:8 6:0
+1 1:39 2:24 3:2 4:0 5:0 6:0
+1 1:81 2:48 3:0 4:0 5:8 6:5
+1 1:28 2:23 3:0 4:0 5:7 6:3
+1 1:29 2:14 3:0 4:0 5:2 6:0
+1 1:57 2:50 3:0 4:0 5:3 6:0
+1 1:67 2:21 3:0 4:3 5:2 6:0
+1 1:20 2:5 3:4 4:1 5:2 6:0
+1 1:71 2:24 3:6 4:1 5:7 6:0
+1 1:36 2:37 3:2 4:2 5:5 6:2
+1 1:63 2:36 3:0 4:1 5:1 6:0
+1 1:54 2:52 3:1 4:8 5:3 6:2
+1 1:57 2:31 3:2 4:1 5:2 6:1
+1 1:55 2:30 3:1 4:5 5:6 6:3
+1 1:31 2:30 3:0 4:0 5:4 6:0
+1 1:42 2:20 3:1 4:0 5:3 6:1
+1 1:85 2:42 3:3 4:3 5:2 6:0
+1 1:62 2:43 3:2 4:1 5:4 6:3
+1 1:40 2:36 3:2 4:0 5:3 6:1
+1 1:23 2:17 3:0 4:0 5:0 6:0
+1 1:78 2:40 3:7 4:1 5:0 6:0
+1 1:69 2:45 3:0 4:0 5:7 6:0
+1 1:35 2:39 3:0 4:1 5:0 6:0
+1 1:32 2:25 3:1 4:1 5:4 6:0
+1 1:64 2:69 3:1 4:0 5:0 6:1
+1 1:62 2:36 3:4 4:0 5:2 6:3
+1 1:32 2:18 3:1 4:0 5:0 6:0
+1 1:28 2:26 3:0 4:0 5:0 6:0
+1 1:57 2:55 3:0 4:0 5:2 6:0
+1 1:46 2:48 3:0 4:5 5:0 6:0
+1 1:42 2:38 3:1 4:2 5:0 6:0
+1 1:18 2:21 3:1 4:1 5:1 6:1
+1 1:54 2:26 3:4 4:0 5:2 6:1
+1 1:59 2:18 3:0 4:1 5:1 6:0
+1 1:33 2:40 3:0 4:0 5:0 6:1
+1 1:64 2:10 3:2 4:0 5:2 6:0
+1 1:106 2:49 3:0 4:0 5:0 6:0
+1 1:27 2:7 3:5 4:0 5:0 6:0
+1 1:50 2:37 3:2 4:0 5:0 6:0
+1 1:70 2:57 3:0 4:0 5:2 6:4
+1 1:117 2:102 3:0 4:3 5:0 6:0
+1 1:24 2:23 3:0 4:0 5:1 6:0
+1 1:52 2:28 3:1 4:1 5:0 6:2
+1 1:65 2:49 3:0 4:1 5:1 6:2
+1 1:48 2:17 3:0 4:0 5:4 6:0
+1 1:81 2:44 3:3 4:3 5:0 6:1
+1 1:33 2:13 3:3 4:0 5:4 6:1
+1 1:39 2:46 3:1 4:4 5:6 6:2
+1 1:47 2:26 3:0 4:1 5:0 6:0
+1 1:42 2:22 3:1 4:1 5:5 6:1
+1 1:39 2:19 3:2 4:1 5:5 6:1
+1 1:79 2:56 3:4 4:0 5:4 6:1
+1 1:39 2:24 3:3 4:2 5:1 6:0
+1 1:50 2:43 3:6 4:0 5:7 6:5
+1 1:36 2:35 3:7 4:5 5:3 6:0
+1 1:40 2:38 3:6 4:0 5:4 6:1
+1 1:48 2:23 3:2 4:2 5:1 6:0
+1 1:63 2:44 3:0 4:1 5:3 6:0
+1 1:41 2:19 3:2 4:0 5:0 6:1
+1 1:48 2:43 3:0 4:1 5:0 6:0
+1 1:79 2:27 3:1 4:0 5:2 6:1
+1 1:53 2:23 3:1 4:0 5:1 6:1
+1 1:63 2:38 3:3 4:0 5:3 6:0
+1 1:65 2:47 3:3 4:1 5:2 6:2
+1 1:41 2:14 3:1 4:0 5:0 6:0
+1 1:36 2:48 3:2 4:3 5:4 6:1
+1 1:56 2:28 3:2 4:1 5:0 6:0
+1 1:37 2:17 3:2 4:0 5:0 6:0
+1 1:54 2:23 3:0 4:2 5:0 6:0
+1 1:55 2:21 3:5 4:1 5:1 6:1
+1 1:53 2:58 3:1 4:1 5:5 6:0
+1 1:60 2:56 3:5 4:1 5:3 6:1
+1 1:82 2:58 3:1 4:0 5:7 6:0
+1 1:56 2:52 3:3 4:0 5:5 6:0
+1 1:53 2:48 3:0 4:0 5:1 6:0
+1 1:47 2:48 3:2 4:2 5:11 6:1
+1 1:33 2:15 3:1 4:2 5:1 6:0
+1 1:88 2:59 3:2 4:0 5:0 6:1
+1 1:50 2:45 3:0 4:0 5:12 6:0
+1 1:10 2:5 3:1 4:0 5:3 6:0
+1 1:46 2:37 3:0 4:4 5:4 6:0
+1 1:54 2:48 3:0 4:3 5:0 6:4
+1 1:37 2:25 3:4 4:2 5:2 6:2
+1 1:72 2:89 3:5 4:8 5:2 6:1
+1 1:53 2:49 3:3 4:1 5:2 6:2
+1 1:42 2:20 3:4 4:1 5:1 6:0
+1 1:42 2:43 3:1 4:0 5:1 6:0
+1 1:43 2:33 3:0 4:0 5:6 6:6
+1 1:44 2:52 3:2 4:5 5:3 6:2
+1 1:34 2:33 3:2 4:1 5:0 6:0
+1 1:32 2:62 3:2 4:10 5:4 6:0
+1 1:15 2:8 3:1 4:0 5:1 6:2
+1 1:60 2:34 3:1 4:0 5:3 6:2
+1 1:37 2:29 3:0 4:0 5:1 6:0
+1 1:30 2:31 3:1 4:2 5:0 6:0
+1 1:37 2:27 3:2 4:1 5:1 6:0
+1 1:60 2:56 3:2 4:2 5:6 6:0
+1 1:50 2:56 3:2 4:1 5:0 6:0
+1 1:43 2:26 3:4 4:2 5:0 6:0
+1 1:60 2:65 3:0 4:4 5:0 6:0
+1 1:57 2:38 3:0 4:1 5:6 6:0
+1 1:40 2:24 3:0 4:0 5:0 6:0
+1 1:75 2:27 3:3 4:0 5:0 6:0
+1 1:27 2:26 3:2 4:4 5:2 6:1
+1 1:31 2:50 3:0 4:3 5:0 6:2
+1 1:73 2:47 3:1 4:0 5:4 6:0
+1 1:73 2:67 3:1 4:2 5:3 6:1
+1 1:74 2:44 3:0 4:4 5:3 6:3
+1 1:47 2:22 3:0 4:1 5:4 6:5
+1 1:28 2:27 3:2 4:5 5:4 6:4
+1 1:40 2:21 3:0 4:0 5:0 6:2
+1 1:49 2:29 3:3 4:0 5:3 6:0
+1 1:81 2:77 3:2 4:1 5:1 6:0
+1 1:59 2:24 3:1 4:0 5:3 6:0
+1 1:45 2:48 3:2 4:2 5:0 6:0
+1 1:49 2:42 3:3 4:1 5:7 6:2
+1 1:65 2:47 3:3 4:2 5:2 6:0
+1 1:98 2:46 3:0 4:0 5:10 6:0
+1 1:47 2:26 3:1 4:1 5:1 6:0
+1 1:48 2:18 3:4 4:0 5:0 6:0
+1 1:32 2:18 3:3 4:1 5:0 6:0
+1 1:71 2:35 3:5 4:0 5:0 6:0
+1 1:52 2:48 3:1 4:1 5:4 6:0
+1 1:49 2:29 3:0 4:1 5:4 6:1
+1 1:48 2:45 3:3 4:0 5:2 6:2
+1 1:12 2:19 3:1 4:1 5:3 6:0
+1 1:47 2:30 3:0 4:0 5:2 6:2
+1 1:27 2:13 3:2 4:2 5:2 6:0
+1 1:50 2:36 3:1 4:2 5:4 6:0
+1 1:29 2:12 3:2 4:0 5:6 6:1
+1 1:45 2:23 3:2 4:0 5:4 6:0
+1 1:107 2:44 3:3 4:0 5:3 6:0
+1 1:41 2:50 3:2 4:1 5:3 6:3
+1 1:43 2:22 3:0 4:0 5:4 6:1
+1 1:48 2:24 3:0 4:0 5:3 6:0
+1 1:34 2:38 3:0 4:1 5:0 6:0
+1 1:31 2:26 3:2 4:3 5:3 6:4
+1 1:58 2:64 3:0 4:3 5:1 6:4
+1 1:43 2:36 3:0 4:0 5:0 6:0
+1 1:67 2:56 3:1 4:0 5:0 6:0
+1 1:65 2:59 3:1 4:0 5:2 6:0
+1 1:50 2:39 3:8 4:3 5:2 6:3
+1 1:23 2:14 3:1 4:0 5:2 6:0
+1 1:69 2:62 3:5 4:2 5:6 6:5
+1 1:24 2:21 3:0 4:0 5:6 6:3
+1 1:74 2:29 3:0 4:1 5:5 6:0
+1 1:52 2:50 3:1 4:0 5:8 6:1
+1 1:40 2:18 3:0 4:2 5:0 6:1
+1 1:33 2:26 3:3 4:2 5:3 6:0
+1 1:53 2:23 3:2 4:0 5:3 6:0
+1 1:42 2:55 3:1 4:3 5:4 6:0
+1 1:58 2:40 3:0 4:2 5:0 6:0
+1 1:20 2:11 3:0 4:1 5:1 6:0
+1 1:43 2:27 3:2 4:2 5:0 6:0
+1 1:24 2:14 3:1 4:0 5:3 6:1
+1 1:37 2:59 3:1 4:3 5:8 6:0
+1 1:73 2:70 3:5 4:4 5:4 6:1
+1 1:15 2:14 3:0 4:0 5:5 6:2
+1 1:65 2:56 3:1 4:0 5:0 6:0
+1 1:42 2:36 3:0 4:3 5:5 6:1
+1 1:33 2:33 3:1 4:1 5:2 6:0
+1 1:18 2:17 3:1 4:0 5:0 6:0
+1 1:31 2:18 3:1 4:0 5:3 6:4
+1 1:45 2:23 3:2 4:2 5:4 6:1
+1 1:41 2:37 3:0 4:0 5:3 6:0
+1 1:20 2:17 3:0 4:0 5:8 6:1
+1 1:18 2:19 3:1 4:3 5:3 6:1
+1 1:76 2:54 3:1 4:1 5:4 6:1
+1 1:79 2:40 3:4 4:0 5:1 6:1
+1 1:47 2:36 3:2 4:0 5:2 6:2
+1 1:46 2:41 3:0 4:2 5:0 6:1
+1 1:39 2:17 3:2 4:0 5:3 6:1
+1 1:69 2:32 3:0 4:1 5:1 6:0
+1 1:70 2:34 3:5 4:0 5:5 6:0
+1 1:47 2:39 3:0 4:0 5:1 6:0
+1 1:59 2:64 3:1 4:1 5:0 6:0
+1 1:55 2:38 3:4 4:0 5:1 6:0
+1 1:77 2:51 3:0 4:1 5:3 6:0
+1 1:59 2:45 3:2 4:0 5:0 6:1
+1 1:54 2:25 3:1 4:0 5:3 6:0
+1 1:54 2:21 3:3 4:0 5:1 6:2
+1 1:24 2:14 3:3 4:0 5:2 6:0
+1 1:59 2:35 3:0 4:3 5:3 6:5
+1 1:40 2:31 3:0 4:2 5:0 6:0
+1 1:51 2:39 3:2 4:2 5:3 6:0
+1 1:70 2:56 3:1 4:4 5:3 6:3
+1 1:27 2:19 3:4 4:1 5:0 6:3
+1 1:32 2:14 3:0 4:0 5:1 6:0
+1 1:47 2:28 3:1 4:0 5:0 6:1
+1 1:71 2:31 3:1 4:1 5:4 6:3
+1 1:42 2:22 3:4 4:5 5:1 6:0
+1 1:72 2:24 3:3 4:0 5:1 6:2
+1 1:58 2:45 3:1 4:2 5:5 6:1
+1 1:5 2:0 3:0 4:0 5:0 6:0
+1 1:40 2:17 3:8 4:1 5:3 6:1
+1 1:21 2:10 3:0 4:2 5:2 6:0
+1 1:52 2:36 3:3 4:4 5:0 6:0
+1 1:49 2:36 3:1 4:1 5:1 6:0
+1 1:36 2:19 3:1 4:1 5:0 6:1
+1 1:19 2:14 3:3 4:0 5:0 6:0
+1 1:27 2:31 3:0 4:1 5:0 6:2
+1 1:34 2:27 3:2 4:0 5:1 6:0
+1 1:17 2:8 3:2 4:1 5:5 6:2
+1 1:33 2:5 3:5 4:0 5:0 6:0
+1 1:73 2:75 3:0 4:1 5:5 6:2
+1 1:29 2:26 3:5 4:0 5:1 6:1
+1 1:21 2:10 3:1 4:0 5:1 6:3
+1 1:61 2:34 3:3 4:2 5:5 6:1
+1 1:41 2:31 3:0 4:6 5:0 6:0
+1 1:70 2:40 3:1 4:0 5:2 6:0
+1 1:59 2:54 3:0 4:0 5:0 6:0
+1 1:73 2:45 3:3 4:1 5:8 6:0
+1 1:45 2:30 3:1 4:2 5:0 6:0
+1 1:14 2:18 3:0 4:2 5:0 6:1
+1 1:36 2:26 3:1 4:4 5:1 6:0
+1 1:45 2:21 3:2 4:3 5:6 6:4
+1 1:50 2:38 3:7 4:1 5:3 6:0
+1 1:42 2:27 3:3 4:2 5:0 6:0
+1 1:51 2:23 3:0 4:0 5:0 6:0
+1 1:91 2:40 3:0 4:0 5:2 6:2
+1 1:54 2:49 3:1 4:2 5:5 6:2
+1 1:76 2:55 3:2 4:6 5:3 6:1
+1 1:75 2:43 3:0 4:0 5:0 6:3
+1 1:28 2:17 3:0 4:0 5:0 6:0
+1 1:42 2:33 3:0 4:0 5:1 6:1
+1 1:41 2:37 3:6 4:0 5:2 6:6
+1 1:31 2:27 3:3 4:2 5:0 6:2
+1 1:33 2:26 3:0 4:1 5:4 6:1
+1 1:40 2:17 3:2 4:2 5:4 6:0
+1 1:40 2:31 3:0 4:0 5:1 6:0
+1 1:40 2:44 3:1 4:0 5:2 6:1
+1 1:60 2:34 3:5 4:1 5:3 6:0
+1 1:43 2:43 3:6 4:5 5:1 6:1
+1 1:53 2:39 3:3 4:2 5:0 6:2
+1 1:60 2:35 3:4 4:2 5:5 6:0
+1 1:39 2:21 3:2 4:2 5:0 6:0
+1 1:11 2:11 3:0 4:0 5:0 6:0
+1 1:41 2:39 3:0 4:0 5:2 6:4
+1 1:27 2:34 3:1 4:1 5:0 6:0
+1 1:56 2:24 3:1 4:0 5:2 6:1
+1 1:46 2:34 3:0 4:0 5:4 6:0
+1 1:54 2:41 3:2 4:0 5:0 6:0
+1 1:82 2:39 3:0 4:0 5:2 6:0
+1 1:52 2:37 3:2 4:2 5:1 6:0
+1 1:47 2:43 3:1 4:0 5:0 6:1
+1 1:33 2:24 3:0 4:0 5:0 6:0
+1 1:80 2:46 3:7 4:1 5:6 6:0
+1 1:54 2:55 3:1 4:2 5:3 6:1
+1 1:71 2:34 3:2 4:1 5:0 6:2
+1 1:55 2:74 3:4 4:1 5:3 6:0
+1 1:41 2:33 3:2 4:2 5:9 6:1
+1 1:59 2:30 3:1 4:0 5:0 6:2
+1 1:32 2:14 3:0 4:0 5:1 6:0
+1 1:30 2:23 3:2 4:0 5:4 6:3
+1 1:44 2:43 3:3 4:2 5:0 6:1
+1 1:45 2:34 3:0 4:1 5:0 6:0
+1 1:87 2:40 3:0 4:0 5:4 6:0
+1 1:55 2:34 3:1 4:4 5:2 6:0
+1 1:64 2:55 3:1 4:2 5:0 6:0
+1 1:45 2:21 3:2 4:1 5:1 6:2
+1 1:50 2:26 3:5 4:3 5:0 6:0
+1 1:47 2:33 3:2 4:5 5:6 6:0
+1 1:20 2:22 3:0 4:0 5:0 6:0
+1 1:27 2:21 3:7 4:2 5:0 6:0
+1 1:14 2:6 3:0 4:0 5:3 6:0
+1 1:56 2:34 3:2 4:3 5:4 6:4
+1 1:35 2:34 3:0 4:2 5:2 6:2
+1 1:29 2:32 3:0 4:3 5:0 6:0
+1 1:52 2:32 3:3 4:0 5:2 6:0
+1 1:46 2:37 3:0 4:0 5:3 6:3
+1 1:39 2:28 3:2 4:0 5:3 6:1
+1 1:34 2:31 3:0 4:1 5:1 6:2
+1 1:42 2:29 3:0 4:0 5:2 6:0
+1 1:53 2:33 3:0 4:1 5:0 6:1
+1 1:14 2:3 3:0 4:1 5:1 6:0
+1 1:112 2:55 3:0 4:0 5:0 6:0
+1 1:85 2:36 3:3 4:3 5:3 6:0
+1 1:25 2:37 3:0 4:1 5:2 6:2
+1 1:81 2:41 3:0 4:0 5:3 6:0
+1 1:38 2:17 3:0 4:0 5:1 6:0
+1 1:11 2:13 3:0 4:1 5:1 6:2
+1 1:25 2:30 3:2 4:0 5:4 6:1
+1 1:38 2:5 3:1 4:1 5:0 6:0
+1 1:36 2:64 3:0 4:7 5:1 6:3
+1 1:72 2:39 3:0 4:0 5:6 6:0
+1 1:49 2:46 3:0 4:1 5:0 6:4
+1 1:23 2:5 3:0 4:0 5:1 6:1
+1 1:51 2:23 3:3 4:0 5:0 6:0
+1 1:37 2:27 3:1 4:1 5:3 6:2
+1 1:29 2:26 3:2 4:0 5:0 6:3
+1 1:34 2:31 3:0 4:0 5:3 6:2
+1 1:41 2:22 3:1 4:1 5:4 6:1
+1 1:45 2:25 3:0 4:0 5:6 6:0
+1 1:29 2:39 3:4 4:0 5:0 6:0
+1 1:39 2:37 3:0 4:0 5:5 6:2
+1 1:59 2:63 3:0 4:0 5:4 6:1
+1 1:35 2:30 3:2 4:0 5:0 6:0
+1 1:38 2:33 3:2 4:1 5:0 6:0
+1 1:42 2:48 3:1 4:1 5:3 6:1
+1 1:56 2:44 3:1 4:3 5:0 6:0
+1 1:26 2:29 3:0 4:0 5:4 6:0
+1 1:105 2:59 3:0 4:0 5:14 6:3
+1 1:33 2:27 3:1 4:4 5:8 6:2
+1 1:40 2:19 3:3 4:1 5:4 6:0
+1 1:65 2:42 3:0 4:0 5:3 6:0
+1 1:60 2:50 3:0 4:0 5:0 6:0
+1 1:27 2:17 3:1 4:1 5:6 6:0
+1 1:63 2:22 3:5 4:0 5:3 6:0
+1 1:45 2:38 3:1 4:1 5:3 6:0
+1 1:55 2:22 3:0 4:0 5:0 6:2
+1 1:42 2:44 3:2 4:2 5:0 6:0
+1 1:79 2:49 3:5 4:0 5:8 6:3
+1 1:59 2:34 3:2 4:4 5:0 6:4
+1 1:26 2:47 3:0 4:5 5:2 6:2
+1 1:65 2:48 3:9 4:3 5:2 6:0
+1 1:24 2:19 3:5 4:2 5:3 6:0
+1 1:23 2:10 3:0 4:0 5:2 6:0
+1 1:41 2:31 3:2 4:3 5:2 6:3
+1 1:41 2:42 3:0 4:0 5:0 6:0
+1 1:50 2:35 3:2 4:0 5:2 6:0
+1 1:13 2:4 3:0 4:0 5:1 6:0
+1 1:38 2:24 3:1 4:0 5:1 6:0
+1 1:27 2:8 3:0 4:0 5:2 6:2
+1 1:42 2:29 3:5 4:3 5:2 6:3
+1 1:36 2:17 3:3 4:0 5:4 6:0
+1 1:30 2:13 3:1 4:0 5:3 6:1
+1 1:54 2:28 3:1 4:0 5:7 6:1
+1 1:53 2:34 3:0 4:0 5:2 6:0
+1 1:36 2:28 3:1 4:1 5:5 6:3
+1 1:20 2:17 3:0 4:0 5:1 6:0
+1 1:26 2:19 3:2 4:0 5:2 6:0
+1 1:55 2:24 3:1 4:0 5:5 6:1
+1 1:85 2:73 3:3 4:1 5:2 6:4
+1 1:43 2:14 3:0 4:0 5:1 6:0
+1 1:53 2:45 3:0 4:0 5:1 6:0
+1 1:71 2:44 3:1 4:1 5:5 6:3
+1 1:61 2:41 3:6 4:5 5:10 6:0
+1 1:46 2:26 3:2 4:2 5:3 6:1
+1 1:44 2:13 3:3 4:2 5:4 6:1
+1 1:58 2:23 3:0 4:0 5:0 6:1
+1 1:17 2:18 3:0 4:0 5:0 6:0
+1 1:68 2:53 3:0 4:0 5:1 6:0
+1 1:71 2:44 3:5 4:0 5:4 6:0
+1 1:29 2:20 3:2 4:1 5:0 6:0
+1 1:45 2:26 3:0 4:0 5:0 6:0
+1 1:19 2:16 3:0 4:0 5:0 6:0
+1 1:44 2:26 3:0 4:0 5:5 6:0
+1 1:89 2:55 3:1 4:0 5:8 6:2
+1 1:32 2:40 3:0 4:0 5:0 6:0
+1 1:77 2:46 3:4 4:3 5:2 6:1
+1 1:58 2:33 3:3 4:1 5:1 6:2
+1 1:37 2:36 3:0 4:2 5:2 6:0
+1 1:67 2:30 3:2 4:0 5:6 6:1
+1 1:23 2:9 3:0 4:0 5:1 6:0
+1 1:34 2:20 3:0 4:2 5:0 6:0
+1 1:57 2:23 3:5 4:1 5:2 6:2
+1 1:39 2:26 3:0 4:2 5:0 6:2
+1 1:23 2:20 3:0 4:1 5:1 6:0
+1 1:44 2:26 3:0 4:0 5:0 6:0
+1 1:38 2:36 3:3 4:0 5:2 6:2
+1 1:22 2:13 3:0 4:3 5:3 6:0
+1 1:84 2:57 3:0 4:0 5:0 6:0
+1 1:33 2:22 3:0 4:0 5:4 6:1
+1 1:42 2:20 3:4 4:0 5:2 6:0
+1 1:51 2:27 3:0 4:0 5:2 6:2
+1 1:34 2:39 3:2 4:0 5:0 6:3
+1 1:37 2:39 3:0 4:1 5:6 6:1
+1 1:60 2:35 3:0 4:1 5:0 6:0
+1 1:59 2:61 3:4 4:2 5:1 6:1
+1 1:69 2:44 3:2 4:1 5:4 6:0
+1 1:29 2:11 3:3 4:0 5:0 6:0
+1 1:23 2:26 3:1 4:2 5:5 6:0
+1 1:76 2:26 3:7 4:0 5:4 6:1
+1 1:35 2:32 3:2 4:1 5:0 6:0
+1 1:85 2:48 3:0 4:1 5:0 6:0
+1 1:80 2:72 3:3 4:0 5:6 6:2
+1 1:40 2:39 3:1 4:4 5:8 6:0
+1 1:29 2:17 3:6 4:2 5:2 6:0
+1 1:36 2:18 3:1 4:1 5:2 6:1
+1 1:34 2:13 3:0 4:2 5:1 6:0
+1 1:36 2:28 3:0 4:0 5:1 6:0
+1 1:27 2:29 3:2 4:3 5:4 6:0
+1 1:30 2:14 3:0 4:4 5:5 6:1
+1 1:35 2:37 3:0 4:4 5:6 6:2
+1 1:60 2:34 3:2 4:0 5:0 6:0
+1 1:100 2:92 3:2 4:2 5:0 6:0
+1 1:45 2:42 3:1 4:1 5:3 6:0
+1 1:29 2:22 3:2 4:3 5:7 6:0
+1 1:55 2:49 3:3 4:3 5:2 6:0
+1 1:24 2:22 3:0 4:2 5:0 6:1
+1 1:61 2:19 3:0 4:0 5:1 6:1
+1 1:39 2:29 3:1 4:0 5:0 6:0
+1 1:48 2:28 3:3 4:0 5:0 6:1
+1 1:46 2:20 3:0 4:0 5:4 6:0
+1 1:77 2:37 3:2 4:0 5:6 6:2
+1 1:39 2:35 3:0 4:1 5:2 6:0
+1 1:36 2:26 3:1 4:0 5:3 6:0
+1 1:58 2:30 3:4 4:2 5:5 6:3
+1 1:32 2:30 3:1 4:0 5:0 6:0
+1 1:55 2:46 3:0 4:0 5:0 6:0
+1 1:42 2:35 3:0 4:3 5:3 6:0
+1 1:45 2:24 3:0 4:1 5:5 6:0
+1 1:52 2:27 3:0 4:0 5:4 6:0
+1 1:61 2:46 3:1 4:2 5:7 6:2
+1 1:39 2:22 3:0 4:0 5:2 6:3
+1 1:24 2:17 3:4 4:0 5:1 6:2
+1 1:104 2:34 3:6 4:1 5:1 6:0
+1 1:36 2:22 3:0 4:1 5:1 6:1
+1 1:41 2:19 3:2 4:1 5:3 6:2
+1 1:38 2:34 3:4 4:5 5:2 6:1
+1 1:63 2:31 3:2 4:4 5:4 6:0
+1 1:40 2:48 3:0 4:0 5:6 6:1
+1 1:76 2:47 3:1 4:0 5:2 6:0
+1 1:32 2:37 3:0 4:0 5:0 6:1
+1 1:65 2:32 3:0 4:1 5:6 6:0
+1 1:28 2:7 3:0 4:0 5:5 6:0
+1 1:28 2:20 3:1 4:0 5:1 6:5
+1 1:51 2:33 3:0 4:1 5:0 6:0
+1 1:78 2:40 3:1 4:0 5:3 6:0
+1 1:33 2:26 3:2 4:2 5:0 6:0
+1 1:58 2:41 3:1 4:0 5:4 6:0
+1 1:53 2:26 3:2 4:0 5:0 6:0
+1 1:56 2:43 3:2 4:3 5:2 6:2
+1 1:52 2:20 3:4 4:2 5:1 6:1
+1 1:53 2:26 3:1 4:0 5:1 6:1
+1 1:60 2:36 3:0 4:0 5:5 6:1
+1 1:14 2:4 3:1 4:0 5:1 6:0
+1 1:64 2:35 3:5 4:0 5:3 6:1
+1 1:49 2:36 3:1 4:2 5:6 6:0
+1 1:43 2:36 3:1 4:0 5:0 6:0
+1 1:39 2:40 3:1 4:0 5:1 6:1
+1 1:67 2:52 3:1 4:3 5:5 6:0
+1 1:48 2:37 3:0 4:1 5:3 6:1
+1 1:36 2:15 3:3 4:0 5:0 6:0
+1 1:52 2:19 3:2 4:0 5:3 6:3
+1 1:30 2:19 3:1 4:0 5:0 6:0
+1 1:74 2:83 3:2 4:3 5:12 6:6
+1 1:31 2:19 3:2 4:2 5:0 6:0
+1 1:58 2:48 3:3 4:0 5:0 6:1
-1 1:38 2:38 3:1 4:1 5:1 6:2
-1 1:14 2:9 3:1 4:0 5:1 6:0
-1 1:20 2:25 3:2 4:1 5:0 6:1
-1 1:38 2:37 3:3 4:4 5:2 6:3
-1 1:39 2:41 3:2 4:2 5:1 6:2
-1 1:28 2:36 3:0 4:2 5:0 6:0
-1 1:28 2:39 3:0 4:0 5:1 6:1
-1 1:33 2:30 3:0 4:1 5:0 6:1
-1 1:43 2:59 3:0 4:0 5:4 6:0
-1 1:41 2:47 3:0 4:1 5:0 6:1
-1 1:50 2:36 3:3 4:0 5:2 6:3
-1 1:28 2:23 3:3 4:3 5:2 6:0
-1 1:12 2:29 3:1 4:1 5:2 6:1
-1 1:41 2:34 3:1 4:1 5:1 6:0
-1 1:35 2:22 3:0 4:0 5:1 6:1
-1 1:26 2:32 3:0 4:0 5:3 6:0
-1 1:29 2:34 3:1 4:0 5:0 6:1
-1 1:38 2:41 3:2 4:2 5:0 6:1
-1 1:34 2:12 3:2 4:0 5:0 6:0
-1 1:40 2:36 3:2 4:1 5:0 6:0
-1 1:39 2:39 3:2 4:3 5:3 6:4
-1 1:41 2:44 3:3 4:3 5:6 6:3
-1 1:29 2:29 3:0 4:3 5:5 6:3
-1 1:51 2:43 3:3 4:3 5:1 6:3
-1 1:54 2:53 3:2 4:2 5:1 6:0
-1 1:52 2:25 3:1 4:0 5:0 6:0
-1 1:32 2:21 3:0 4:0 5:2 6:3
-1 1:60 2:64 3:2 4:2 5:1 6:3
-1 1:30 2:19 3:3 4:0 5:1 6:1
-1 1:12 2:14 3:0 4:4 5:0 6:0
-1 1:20 2:32 3:0 4:0 5:2 6:5
-1 1:46 2:36 3:3 4:0 5:0 6:3
-1 1:63 2:62 3:0 4:1 5:1 6:3
-1 1:49 2:32 3:3 4:1 5:0 6:0
-1 1:13 2:26 3:0 4:2 5:1 6:4
-1 1:37 2:29 3:5 4:1 5:0 6:1
