53 , 35 , 4 , 1 , 0 , 0 , pos
37 , 12 , 1 , 0 , 6 , 1 , pos
44 , 28 , 2 , 0 , 1 , 6 , pos
48 , 29 , 0 , 0 , 0 , 0 , pos
21 , 6 , 3 , 1 , 3 , 0 , pos
65 , 36 , 4 , 3 , 11 , 0 , pos
29 , 24 , 0 , 2 , 0 , 1 , pos
90 , 58 , 1 , 2 , 5 , 2 , pos
48 , 31 , 0 , 2 , 0 , 0 , pos
35 , 27 , 3 , 2 , 1 , 0 , pos
50 , 47 , 1 , 0 , 3 , 0 , pos
66 , 34 , 3 , 0 , 4 , 0 , pos
46 , 21 , 1 , 1 , 4 , 2 , pos
61 , 42 , 2 , 1 , 1 , 2 , pos
161 , 119 , 0 , 0 , 6 , 5 , pos
61 , 36 , 5 , 2 , 7 , 0 , pos
52 , 41 , 1 , 1 , 1 , 0 , pos
34 , 21 , 6 , 4 , 0 , 0 , pos
75 , 50 , 2 , 1 , 4 , 1 , pos
61 , 63 , 4 , 5 , 1 , 0 , pos
54 , 25 , 1 , 0 , 0 , 0 , pos
66 , 19 , 3 , 0 , 11 , 1 , pos
80 , 73 , 0 , 0 , 4 , 1 , pos
60 , 38 , 1 , 0 , 8 , 0 , pos
39 , 24 , 2 , 0 , 0 , 0 , pos
81 , 48 , 0 , 0 , 8 , 5 , pos
28 , 23 , 0 , 0 , 7 , 3 , pos
29 , 14 , 0 , 0 , 2 , 0 , pos
57 , 50 , 0 , 0 , 3 , 0 , pos
67 , 21 , 0 , 3 , 2 , 0 , pos
20 , 5 , 4 , 1 , 2 , 0 , pos
71 , 24 , 6 , 1 , 7 , 0 , pos
36 , 37 , 2 , 2 , 5 , 2 , pos
63 , 36 , 0 , 1 , 1 , 0 , pos
54 , 52 , 1 , 8 , 3 , 2 , pos
57 , 31 , 2 , 1 , 2 , 1 , pos
55 , 30 , 1 , 5 , 6 , 3 , pos
31 , 30 , 0 , 0 , 4 , 0 , pos
42 , 20 , 1 , 0 , 3 , 1 , pos
85 , 42 , 3 , 3 , 2 , 0 , pos
62 , 43 , 2 , 1 , 4 , 3 , pos
40 , 36 , 2 , 0 , 3 , 1 , pos
23 , 17 , 0 , 0 , 0 , 0 , pos
78 , 40 , 7 , 1 , 0 , 0 , pos
69 , 45 , 0 , 0 , 7 , 0 , pos
35 , 39 , 0 , 1 , 0 , 0 , pos
32 , 25 , 1 , 1 , 4 , 0 , pos
64 , 69 , 1 , 0 , 0 , 1 , pos
62 , 36 , 4 , 0 , 2 , 3 , pos
32 , 18 , 1 , 0 , 0 , 0 , pos
28 , 26 , 0 , 0 , 0 , 0 , pos
57 , 55 , 0 , 0 , 2 , 0 , pos
46 , 48 , 0 , 5 , 0 , 0 , pos
42 , 38 , 1 , 2 , 0 , 0 , pos
18 , 21 , 1 , 1 , 1 , 1 , pos
54 , 26 , 4 , 0 , 2 , 1 , pos
59 , 18 , 0 , 1 , 1 , 0 , pos
33 , 40 , 0 , 0 , 0 , 1 , pos
64 , 10 , 2 , 0 , 2 , 0 , pos
106 , 49 , 0 , 0 , 0 , 0 , pos
27 , 7 , 5 , 0 , 0 , 0 , pos
50 , 37 , 2 , 0 , 0 , 0 , pos
70 , 57 , 0 , 0 , 2 , 4 , pos
117 , 102 , 0 , 3 , 0 , 0 , pos
24 , 23 , 0 , 0 , 1 , 0 , pos
52 , 28 , 1 , 1 , 0 , 2 , pos
65 , 49 , 0 , 1 , 1 , 2 , pos
48 , 17 , 0 , 0 , 4 , 0 , pos
81 , 44 , 3 , 3 , 0 , 1 , pos
33 , 13 , 3 , 0 , 4 , 1 , pos
39 , 46 , 1 , 4 , 6 , 2 , pos
47 , 26 , 0 , 1 , 0 , 0 , pos
42 , 22 , 1 , 1 , 5 , 1 , pos
39 , 19 , 2 , 1 , 5 , 1 , pos
79 , 56 , 4 , 0 , 4 , 1 , pos
39 , 24 , 3 , 2 , 1 , 0 , pos
50 , 43 , 6 , 0 , 7 , 5 , pos
36 , 35 , 7 , 5 , 3 , 0 , pos
40 , 38 , 6 , 0 , 4 , 1 , pos
48 , 23 , 2 , 2 , 1 , 0 , pos
63 , 44 , 0 , 1 , 3 , 0 , pos
41 , 19 , 2 , 0 , 0 , 1 , pos
48 , 43 , 0 , 1 , 0 , 0 , pos
79 , 27 , 1 , 0 , 2 , 1 , pos
53 , 23 , 1 , 0 , 1 , 1 , pos
63 , 38 , 3 , 0 , 3 , 0 , pos
65 , 47 , 3 , 1 , 2 , 2 , pos
41 , 14 , 1 , 0 , 0 , 0 , pos
36 , 48 , 2 , 3 , 4 , 1 , pos
56 , 28 , 2 , 1 , 0 , 0 , pos
37 , 17 , 2 , 0 , 0 , 0 , pos
54 , 23 , 0 , 2 , 0 , 0 , pos
55 , 21 , 5 , 1 , 1 , 1 , pos
53 , 58 , 1 , 1 , 5 , 0 , pos
60 , 56 , 5 , 1 , 3 , 1 , pos
82 , 58 , 1 , 0 , 7 , 0 , pos
56 , 52 , 3 , 0 , 5 , 0 , pos
53 , 48 , 0 , 0 , 1 , 0 , pos
47 , 48 , 2 , 2 , 11 , 1 , pos
33 , 15 , 1 , 2 , 1 , 0 , pos
88 , 59 , 2 , 0 , 0 , 1 , pos
50 , 45 , 0 , 0 , 12 , 0 , pos
10 , 5 , 1 , 0 , 3 , 0 , pos
46 , 37 , 0 , 4 , 4 , 0 , pos
54 , 48 , 0 , 3 , 0 , 4 , pos
37 , 25 , 4 , 2 , 2 , 2 , pos
72 , 89 , 5 , 8 , 2 , 1 , pos
53 , 49 , 3 , 1 , 2 , 2 , pos
42 , 20 , 4 , 1 , 1 , 0 , pos
42 , 43 , 1 , 0 , 1 , 0 , pos
43 , 33 , 0 , 0 , 6 , 6 , pos
44 , 52 , 2 , 5 , 3 , 2 , pos
34 , 33 , 2 , 1 , 0 , 0 , pos
32 , 62 , 2 , 10 , 4 , 0 , pos
15 , 8 , 1 , 0 , 1 , 2 , pos
60 , 34 , 1 , 0 , 3 , 2 , pos
37 , 29 , 0 , 0 , 1 , 0 , pos
30 , 31 , 1 , 2 , 0 , 0 , pos
37 , 27 , 2 , 1 , 1 , 0 , pos
60 , 56 , 2 , 2 , 6 , 0 , pos
50 , 56 , 2 , 1 , 0 , 0 , pos
43 , 26 , 4 , 2 , 0 , 0 , pos
60 , 65 , 0 , 4 , 0 , 0 , pos
57 , 38 , 0 , 1 , 6 , 0 , pos
40 , 24 , 0 , 0 , 0 , 0 , pos
75 , 27 , 3 , 0 , 0 , 0 , pos
27 , 26 , 2 , 4 , 2 , 1 , pos
31 , 50 , 0 , 3 , 0 , 2 , pos
73 , 47 , 1 , 0 , 4 , 0 , pos
73 , 67 , 1 , 2 , 3 , 1 , pos
74 , 44 , 0 , 4 , 3 , 3 , pos
47 , 22 , 0 , 1 , 4 , 5 , pos
28 , 27 , 2 , 5 , 4 , 4 , pos
40 , 21 , 0 , 0 , 0 , 2 , pos
49 , 29 , 3 , 0 , 3 , 0 , pos
81 , 77 , 2 , 1 , 1 , 0 , pos
59 , 24 , 1 , 0 , 3 , 0 , pos
45 , 48 , 2 , 2 , 0 , 0 , pos
49 , 42 , 3 , 1 , 7 , 2 , pos
65 , 47 , 3 , 2 , 2 , 0 , pos
98 , 46 , 0 , 0 , 10 , 0 , pos
47 , 26 , 1 , 1 , 1 , 0 , pos
48 , 18 , 4 , 0 , 0 , 0 , pos
32 , 18 , 3 , 1 , 0 , 0 , pos
71 , 35 , 5 , 0 , 0 , 0 , pos
52 , 48 , 1 , 1 , 4 , 0 , pos
49 , 29 , 0 , 1 , 4 , 1 , pos
48 , 45 , 3 , 0 , 2 , 2 , pos
12 , 19 , 1 , 1 , 3 , 0 , pos
47 , 30 , 0 , 0 , 2 , 2 , pos
27 , 13 , 2 , 2 , 2 , 0 , pos
50 , 36 , 1 , 2 , 4 , 0 , pos
29 , 12 , 2 , 0 , 6 , 1 , pos
45 , 23 , 2 , 0 , 4 , 0 , pos
107 , 44 , 3 , 0 , 3 , 0 , pos
41 , 50 , 2 , 1 , 3 , 3 , pos
43 , 22 , 0 , 0 , 4 , 1 , pos
48 , 24 , 0 , 0 , 3 , 0 , pos
34 , 38 , 0 , 1 , 0 , 0 , pos
31 , 26 , 2 , 3 , 3 , 4 , pos
58 , 64 , 0 , 3 , 1 , 4 , pos
43 , 36 , 0 , 0 , 0 , 0 , pos
67 , 56 , 1 , 0 , 0 , 0 , pos
65 , 59 , 1 , 0 , 2 , 0 , pos
50 , 39 , 8 , 3 , 2 , 3 , pos
23 , 14 , 1 , 0 , 2 , 0 , pos
69 , 62 , 5 , 2 , 6 , 5 , pos
24 , 21 , 0 , 0 , 6 , 3 , pos
74 , 29 , 0 , 1 , 5 , 0 , pos
52 , 50 , 1 , 0 , 8 , 1 , pos
40 , 18 , 0 , 2 , 0 , 1 , pos
33 , 26 , 3 , 2 , 3 , 0 , pos
53 , 23 , 2 , 0 , 3 , 0 , pos
42 , 55 , 1 , 3 , 4 , 0 , pos
58 , 40 , 0 , 2 , 0 , 0 , pos
20 , 11 , 0 , 1 , 1 , 0 , pos
43 , 27 , 2 , 2 , 0 , 0 , pos
24 , 14 , 1 , 0 , 3 , 1 , pos
37 , 59 , 1 , 3 , 8 , 0 , pos
73 , 70 , 5 , 4 , 4 , 1 , pos
15 , 14 , 0 , 0 , 5 , 2 , pos
65 , 56 , 1 , 0 , 0 , 0 , pos
42 , 36 , 0 , 3 , 5 , 1 , pos
33 , 33 , 1 , 1 , 2 , 0 , pos
18 , 17 , 1 , 0 , 0 , 0 , pos
31 , 18 , 1 , 0 , 3 , 4 , pos
45 , 23 , 2 , 2 , 4 , 1 , pos
41 , 37 , 0 , 0 , 3 , 0 , pos
20 , 17 , 0 , 0 , 8 , 1 , pos
18 , 19 , 1 , 3 , 3 , 1 , pos
76 , 54 , 1 , 1 , 4 , 1 , pos
79 , 40 , 4 , 0 , 1 , 1 , pos
47 , 36 , 2 , 0 , 2 , 2 , pos
46 , 41 , 0 , 2 , 0 , 1 , pos
39 , 17 , 2 , 0 , 3 , 1 , pos
69 , 32 , 0 , 1 , 1 , 0 , pos
70 , 34 , 5 , 0 , 5 , 0 , pos
47 , 39 , 0 , 0 , 1 , 0 , pos
59 , 64 , 1 , 1 , 0 , 0 , pos
55 , 38 , 4 , 0 , 1 , 0 , pos
77 , 51 , 0 , 1 , 3 , 0 , pos
59 , 45 , 2 , 0 , 0 , 1 , pos
54 , 25 , 1 , 0 , 3 , 0 , pos
54 , 21 , 3 , 0 , 1 , 2 , pos
24 , 14 , 3 , 0 , 2 , 0 , pos
59 , 35 , 0 , 3 , 3 , 5 , pos
40 , 31 , 0 , 2 , 0 , 0 , pos
51 , 39 , 2 , 2 , 3 , 0 , pos
70 , 56 , 1 , 4 , 3 , 3 , pos
27 , 19 , 4 , 1 , 0 , 3 , pos
32 , 14 , 0 , 0 , 1 , 0 , pos
47 , 28 , 1 , 0 , 0 , 1 , pos
71 , 31 , 1 , 1 , 4 , 3 , pos
42 , 22 , 4 , 5 , 1 , 0 , pos
72 , 24 , 3 , 0 , 1 , 2 , pos
58 , 45 , 1 , 2 , 5 , 1 , pos
5 , 0 , 0 , 0 , 0 , 0 , pos
40 , 17 , 8 , 1 , 3 , 1 , pos
21 , 10 , 0 , 2 , 2 , 0 , pos
52 , 36 , 3 , 4 , 0 , 0 , pos
49 , 36 , 1 , 1 , 1 , 0 , pos
36 , 19 , 1 , 1 , 0 , 1 , pos
19 , 14 , 3 , 0 , 0 , 0 , pos
27 , 31 , 0 , 1 , 0 , 2 , pos
34 , 27 , 2 , 0 , 1 , 0 , pos
17 , 8 , 2 , 1 , 5 , 2 , pos
33 , 5 , 5 , 0 , 0 , 0 , pos
73 , 75 , 0 , 1 , 5 , 2 , pos
29 , 26 , 5 , 0 , 1 , 1 , pos
21 , 10 , 1 , 0 , 1 , 3 , pos
61 , 34 , 3 , 2 , 5 , 1 , pos
41 , 31 , 0 , 6 , 0 , 0 , pos
70 , 40 , 1 , 0 , 2 , 0 , pos
59 , 54 , 0 , 0 , 0 , 0 , pos
73 , 45 , 3 , 1 , 8 , 0 , pos
45 , 30 , 1 , 2 , 0 , 0 , pos
14 , 18 , 0 , 2 , 0 , 1 , pos
36 , 26 , 1 , 4 , 1 , 0 , pos
45 , 21 , 2 , 3 , 6 , 4 , pos
50 , 38 , 7 , 1 , 3 , 0 , pos
42 , 27 , 3 , 2 , 0 , 0 , pos
51 , 23 , 0 , 0 , 0 , 0 , pos
91 , 40 , 0 , 0 , 2 , 2 , pos
54 , 49 , 1 , 2 , 5 , 2 , pos
76 , 55 , 2 , 6 , 3 , 1 , pos
75 , 43 , 0 , 0 , 0 , 3 , pos
28 , 17 , 0 , 0 , 0 , 0 , pos
42 , 33 , 0 , 0 , 1 , 1 , pos
41 , 37 , 6 , 0 , 2 , 6 , pos
31 , 27 , 3 , 2 , 0 , 2 , pos
33 , 26 , 0 , 1 , 4 , 1 , pos
40 , 17 , 2 , 2 , 4 , 0 , pos
40 , 31 , 0 , 0 , 1 , 0 , pos
40 , 44 , 1 , 0 , 2 , 1 , pos
60 , 34 , 5 , 1 , 3 , 0 , pos
43 , 43 , 6 , 5 , 1 , 1 , pos
53 , 39 , 3 , 2 , 0 , 2 , pos
60 , 35 , 4 , 2 , 5 , 0 , pos
39 , 21 , 2 , 2 , 0 , 0 , pos
11 , 11 , 0 , 0 , 0 , 0 , pos
41 , 39 , 0 , 0 , 2 , 4 , pos
27 , 34 , 1 , 1 , 0 , 0 , pos
56 , 24 , 1 , 0 , 2 , 1 , pos
46 , 34 , 0 , 0 , 4 , 0 , pos
54 , 41 , 2 , 0 , 0 , 0 , pos
82 , 39 , 0 , 0 , 2 , 0 , pos
52 , 37 , 2 , 2 , 1 , 0 , pos
47 , 43 , 1 , 0 , 0 , 1 , pos
33 , 24 , 0 , 0 , 0 , 0 , pos
80 , 46 , 7 , 1 , 6 , 0 , pos
54 , 55 , 1 , 2 , 3 , 1 , pos
71 , 34 , 2 , 1 , 0 , 2 , pos
55 , 74 , 4 , 1 , 3 , 0 , pos
41 , 33 , 2 , 2 , 9 , 1 , pos
59 , 30 , 1 , 0 , 0 , 2 , pos
32 , 14 , 0 , 0 , 1 , 0 , pos
30 , 23 , 2 , 0 , 4 , 3 , pos
44 , 43 , 3 , 2 , 0 , 1 , pos
45 , 34 , 0 , 1 , 0 , 0 , pos
87 , 40 , 0 , 0 , 4 , 0 , pos
55 , 34 , 1 , 4 , 2 , 0 , pos
64 , 55 , 1 , 2 , 0 , 0 , pos
45 , 21 , 2 , 1 , 1 , 2 , pos
50 , 26 , 5 , 3 , 0 , 0 , pos
47 , 33 , 2 , 5 , 6 , 0 , pos
20 , 22 , 0 , 0 , 0 , 0 , pos
27 , 21 , 7 , 2 , 0 , 0 , pos
14 , 6 , 0 , 0 , 3 , 0 , pos
56 , 34 , 2 , 3 , 4 , 4 , pos
35 , 34 , 0 , 2 , 2 , 2 , pos
29 , 32 , 0 , 3 , 0 , 0 , pos
52 , 32 , 3 , 0 , 2 , 0 , pos
46 , 37 , 0 , 0 , 3 , 3 , pos
39 , 28 , 2 , 0 , 3 , 1 , pos
34 , 31 , 0 , 1 , 1 , 2 , pos
42 , 29 , 0 , 0 , 2 , 0 , pos
53 , 33 , 0 , 1 , 0 , 1 , pos
14 , 3 , 0 , 1 , 1 , 0 , pos
112 , 55 , 0 , 0 , 0 , 0 , pos
85 , 36 , 3 , 3 , 3 , 0 , pos
25 , 37 , 0 , 1 , 2 , 2 , pos
81 , 41 , 0 , 0 , 3 , 0 , pos
38 , 17 , 0 , 0 , 1 , 0 , pos
11 , 13 , 0 , 1 , 1 , 2 , pos
25 , 30 , 2 , 0 , 4 , 1 , pos
38 , 5 , 1 , 1 , 0 , 0 , pos
36 , 64 , 0 , 7 , 1 , 3 , pos
72 , 39 , 0 , 0 , 6 , 0 , pos
49 , 46 , 0 , 1 , 0 , 4 , pos
23 , 5 , 0 , 0 , 1 , 1 , pos
51 , 23 , 3 , 0 , 0 , 0 , pos
37 , 27 , 1 , 1 , 3 , 2 , pos
29 , 26 , 2 , 0 , 0 , 3 , pos
34 , 31 , 0 , 0 , 3 , 2 , pos
41 , 22 , 1 , 1 , 4 , 1 , pos
45 , 25 , 0 , 0 , 6 , 0 , pos
29 , 39 , 4 , 0 , 0 , 0 , pos
39 , 37 , 0 , 0 , 5 , 2 , pos
59 , 63 , 0 , 0 , 4 , 1 , pos
35 , 30 , 2 , 0 , 0 , 0 , pos
38 , 33 , 2 , 1 , 0 , 0 , pos
42 , 48 , 1 , 1 , 3 , 1 , pos
56 , 44 , 1 , 3 , 0 , 0 , pos
26 , 29 , 0 , 0 , 4 , 0 , pos
105 , 59 , 0 , 0 , 14 , 3 , pos
33 , 27 , 1 , 4 , 8 , 2 , pos
40 , 19 , 3 , 1 , 4 , 0 , pos
65 , 42 , 0 , 0 , 3 , 0 , pos
60 , 50 , 0 , 0 , 0 , 0 , pos
27 , 17 , 1 , 1 , 6 , 0 , pos
63 , 22 , 5 , 0 , 3 , 0 , pos
45 , 38 , 1 , 1 , 3 , 0 , pos
55 , 22 , 0 , 0 , 0 , 2 , pos
42 , 44 , 2 , 2 , 0 , 0 , pos
79 , 49 , 5 , 0 , 8 , 3 , pos
59 , 34 , 2 , 4 , 0 , 4 , pos
26 , 47 , 0 , 5 , 2 , 2 , pos
65 , 48 , 9 , 3 , 2 , 0 , pos
24 , 19 , 5 , 2 , 3 , 0 , pos
23 , 10 , 0 , 0 , 2 , 0 , pos
41 , 31 , 2 , 3 , 2 , 3 , pos
41 , 42 , 0 , 0 , 0 , 0 , pos
50 , 35 , 2 , 0 , 2 , 0 , pos
13 , 4 , 0 , 0 , 1 , 0 , pos
38 , 24 , 1 , 0 , 1 , 0 , pos
27 , 8 , 0 , 0 , 2 , 2 , pos
42 , 29 , 5 , 3 , 2 , 3 , pos
36 , 17 , 3 , 0 , 4 , 0 , pos
30 , 13 , 1 , 0 , 3 , 1 , pos
54 , 28 , 1 , 0 , 7 , 1 , pos
53 , 34 , 0 , 0 , 2 , 0 , pos
36 , 28 , 1 , 1 , 5 , 3 , pos
20 , 17 , 0 , 0 , 1 , 0 , pos
26 , 19 , 2 , 0 , 2 , 0 , pos
55 , 24 , 1 , 0 , 5 , 1 , pos
85 , 73 , 3 , 1 , 2 , 4 , pos
43 , 14 , 0 , 0 , 1 , 0 , pos
53 , 45 , 0 , 0 , 1 , 0 , pos
71 , 44 , 1 , 1 , 5 , 3 , pos
61 , 41 , 6 , 5 , 10 , 0 , pos
46 , 26 , 2 , 2 , 3 , 1 , pos
44 , 13 , 3 , 2 , 4 , 1 , pos
58 , 23 , 0 , 0 , 0 , 1 , pos
17 , 18 , 0 , 0 , 0 , 0 , pos
68 , 53 , 0 , 0 , 1 , 0 , pos
71 , 44 , 5 , 0 , 4 , 0 , pos
29 , 20 , 2 , 1 , 0 , 0 , pos
45 , 26 , 0 , 0 , 0 , 0 , pos
19 , 16 , 0 , 0 , 0 , 0 , pos
44 , 26 , 0 , 0 , 5 , 0 , pos
89 , 55 , 1 , 0 , 8 , 2 , pos
32 , 40 , 0 , 0 , 0 , 0 , pos
77 , 46 , 4 , 3 , 2 , 1 , pos
58 , 33 , 3 , 1 , 1 , 2 , pos
37 , 36 , 0 , 2 , 2 , 0 , pos
67 , 30 , 2 , 0 , 6 , 1 , pos
23 , 9 , 0 , 0 , 1 , 0 , pos
34 , 20 , 0 , 2 , 0 , 0 , pos
57 , 23 , 5 , 1 , 2 , 2 , pos
39 , 26 , 0 , 2 , 0 , 2 , pos
23 , 20 , 0 , 1 , 1 , 0 , pos
44 , 26 , 0 , 0 , 0 , 0 , pos
38 , 36 , 3 , 0 , 2 , 2 , pos
22 , 13 , 0 , 3 , 3 , 0 , pos
84 , 57 , 0 , 0 , 0 , 0 , pos
33 , 22 , 0 , 0 , 4 , 1 , pos
42 , 20 , 4 , 0 , 2 , 0 , pos
51 , 27 , 0 , 0 , 2 , 2 , pos
34 , 39 , 2 , 0 , 0 , 3 , pos
37 , 39 , 0 , 1 , 6 , 1 , pos
60 , 35 , 0 , 1 , 0 , 0 , pos
59 , 61 , 4 , 2 , 1 , 1 , pos
69 , 44 , 2 , 1 , 4 , 0 , pos
29 , 11 , 3 , 0 , 0 , 0 , pos
23 , 26 , 1 , 2 , 5 , 0 , pos
76 , 26 , 7 , 0 , 4 , 1 , pos
35 , 32 , 2 , 1 , 0 , 0 , pos
85 , 48 , 0 , 1 , 0 , 0 , pos
80 , 72 , 3 , 0 , 6 , 2 , pos
40 , 39 , 1 , 4 , 8 , 0 , pos
29 , 17 , 6 , 2 , 2 , 0 , pos
36 , 18 , 1 , 1 , 2 , 1 , pos
34 , 13 , 0 , 2 , 1 , 0 , pos
36 , 28 , 0 , 0 , 1 , 0 , pos
27 , 29 , 2 , 3 , 4 , 0 , pos
30 , 14 , 0 , 4 , 5 , 1 , pos
35 , 37 , 0 , 4 , 6 , 2 , pos
60 , 34 , 2 , 0 , 0 , 0 , pos
100 , 92 , 2 , 2 , 0 , 0 , pos
45 , 42 , 1 , 1 , 3 , 0 , pos
29 , 22 , 2 , 3 , 7 , 0 , pos
55 , 49 , 3 , 3 , 2 , 0 , pos
24 , 22 , 0 , 2 , 0 , 1 , pos
61 , 19 , 0 , 0 , 1 , 1 , pos
39 , 29 , 1 , 0 , 0 , 0 , pos
48 , 28 , 3 , 0 , 0 , 1 , pos
46 , 20 , 0 , 0 , 4 , 0 , pos
77 , 37 , 2 , 0 , 6 , 2 , pos
39 , 35 , 0 , 1 , 2 , 0 , pos
36 , 26 , 1 , 0 , 3 , 0 , pos
58 , 30 , 4 , 2 , 5 , 3 , pos
32 , 30 , 1 , 0 , 0 , 0 , pos
55 , 46 , 0 , 0 , 0 , 0 , pos
42 , 35 , 0 , 3 , 3 , 0 , pos
45 , 24 , 0 , 1 , 5 , 0 , pos
52 , 27 , 0 , 0 , 4 , 0 , pos
61 , 46 , 1 , 2 , 7 , 2 , pos
39 , 22 , 0 , 0 , 2 , 3 , pos
24 , 17 , 4 , 0 , 1 , 2 , pos
104 , 34 , 6 , 1 , 1 , 0 , pos
36 , 22 , 0 , 1 , 1 , 1 , pos
41 , 19 , 2 , 1 , 3 , 2 , pos
38 , 34 , 4 , 5 , 2 , 1 , pos
63 , 31 , 2 , 4 , 4 , 0 , pos
40 , 48 , 0 , 0 , 6 , 1 , pos
76 , 47 , 1 , 0 , 2 , 0 , pos
32 , 37 , 0 , 0 , 0 , 1 , pos
65 , 32 , 0 , 1 , 6 , 0 , pos
28 , 7 , 0 , 0 , 5 , 0 , pos
28 , 20 , 1 , 0 , 1 , 5 , pos
51 , 33 , 0 , 1 , 0 , 0 , pos
78 , 40 , 1 , 0 , 3 , 0 , pos
33 , 26 , 2 , 2 , 0 , 0 , pos
58 , 41 , 1 , 0 , 4 , 0 , pos
53 , 26 , 2 , 0 , 0 , 0 , pos
56 , 43 , 2 , 3 , 2 , 2 , pos
52 , 20 , 4 , 2 , 1 , 1 , pos
53 , 26 , 1 , 0 , 1 , 1 , pos
60 , 36 , 0 , 0 , 5 , 1 , pos
14 , 4 , 1 , 0 , 1 , 0 , pos
64 , 35 , 5 , 0 , 3 , 1 , pos
49 , 36 , 1 , 2 , 6 , 0 , pos
43 , 36 , 1 , 0 , 0 , 0 , pos
39 , 40 , 1 , 0 , 1 , 1 , pos
67 , 52 , 1 , 3 , 5 , 0 , pos
48 , 37 , 0 , 1 , 3 , 1 , pos
36 , 15 , 3 , 0 , 0 , 0 , pos
52 , 19 , 2 , 0 , 3 , 3 , pos
30 , 19 , 1 , 0 , 0 , 0 , pos
74 , 83 , 2 , 3 , 12 , 6 , pos
31 , 19 , 2 , 2 , 0 , 0 , pos
58 , 48 , 3 , 0 , 0 , 1 , pos
38 , 38 , 1 , 1 , 1 , 2 , neg
14 , 9 , 1 , 0 , 1 , 0 , neg
20 , 25 , 2 , 1 , 0 , 1 , neg
38 , 37 , 3 , 4 , 2 , 3 , neg
39 , 41 , 2 , 2 , 1 , 2 , neg
28 , 36 , 0 , 2 , 0 , 0 , neg
28 , 39 , 0 , 0 , 1 , 1 , neg
33 , 30 , 0 , 1 , 0 , 1 , neg
43 , 59 , 0 , 0 , 4 , 0 , neg
41 , 47 , 0 , 1 , 0 , 1 , neg
50 , 36 , 3 , 0 , 2 , 3 , neg
28 , 23 , 3 , 3 , 2 , 0 , neg
12 , 29 , 1 , 1 , 2 , 1 , neg
41 , 34 , 1 , 1 , 1 , 0 , neg
35 , 22 , 0 , 0 , 1 , 1 , neg
26 , 32 , 0 , 0 , 3 , 0 , neg
29 , 34 , 1 , 0 , 0 , 1 , neg
38 , 41 , 2 , 2 , 0 , 1 , neg
34 , 12 , 2 , 0 , 0 , 0 , neg
40 , 36 , 2 , 1 , 0 , 0 , neg
39 , 39 , 2 , 3 , 3 , 4 , neg
41 , 44 , 3 , 3 , 6 , 3 , neg
29 , 29 , 0 , 3 , 5 , 3 , neg
51 , 43 , 3 , 3 , 1 , 3 , neg
54 , 53 , 2 , 2 , 1 , 0 , neg
52 , 25 , 1 , 0 , 0 , 0 , neg
32 , 21 , 0 , 0 , 2 , 3 , neg
60 , 64 , 2 , 2 , 1 , 3 , neg
30 , 19 , 3 , 0 , 1 , 1 , neg
12 , 14 , 0 , 4 , 0 , 0 , neg
20 , 32 , 0 , 0 , 2 , 5 , neg
46 , 36 , 3 , 0 , 0 , 3 , neg
63 , 62 , 0 , 1 , 1 , 3 , neg
49 , 32 , 3 , 1 , 0 , 0 , neg
13 , 26 , 0 , 2 , 1 , 4 , neg
37 , 29 , 5 , 1 , 0 , 1 , neg
27 , 21 , 6 , 0 , 0 , 4 , neg
20 , 23 , 1 , 0 , 2 , 1 , neg
46 , 47 , 0 , 0 , 4 , 1 , neg
41 , 25 , 1 , 0 , 0 , 0 , neg
15 , 29 , 3 , 5 , 0 , 0 , neg
32 , 37 , 0 , 4 , 1 , 0 , neg
32 , 12 , 0 , 0 , 2 , 2 , neg
19 , 16 , 0 , 0 , 2 , 5 , neg
31 , 22 , 0 , 0 , 0 , 0 , neg
37 , 37 , 4 , 5 , 1 , 0 , neg
49 , 33 , 1 , 2 , 1 , 0 , neg
47 , 48 , 5 , 1 , 0 , 0 , neg
21 , 27 , 0 , 0 , 0 , 2 , neg
41 , 34 , 3 , 1 , 2 , 4 , neg
40 , 19 , 6 , 0 , 0 , 1 , neg
32 , 23 , 1 , 0 , 2 , 0 , neg
25 , 15 , 1 , 0 , 3 , 0 , neg
52 , 55 , 5 , 2 , 4 , 1 , neg
50 , 47 , 0 , 1 , 0 , 3 , neg
34 , 26 , 3 , 0 , 2 , 2 , neg
28 , 25 , 0 , 1 , 3 , 0 , neg
10 , 12 , 2 , 2 , 1 , 1 , neg
20 , 13 , 0 , 0 , 4 , 6 , neg
27 , 6 , 0 , 0 , 3 , 0 , neg
23 , 24 , 1 , 0 , 0 , 0 , neg
64 , 54 , 0 , 0 , 0 , 2 , neg
39 , 30 , 0 , 1 , 0 , 0 , neg
47 , 59 , 1 , 4 , 2 , 1 , neg
27 , 40 , 1 , 0 , 6 , 3 , neg
58 , 48 , 1 , 2 , 1 , 1 , neg
41 , 42 , 1 , 0 , 6 , 0 , neg
40 , 51 , 0 , 2 , 2 , 1 , neg
22 , 35 , 0 , 0 , 2 , 2 , neg
33 , 48 , 1 , 2 , 0 , 1 , neg
46 , 44 , 0 , 1 , 3 , 0 , neg
34 , 26 , 0 , 1 , 3 , 0 , neg
40 , 44 , 2 , 0 , 0 , 5 , neg
46 , 40 , 1 , 4 , 4 , 0 , neg
26 , 21 , 3 , 1 , 1 , 1 , neg
30 , 22 , 1 , 1 , 0 , 5 , neg
