4 1:7 2:0 3:2 4:1 5:16 6:0 7:3 8:5 9:4 10:180 11:3 12:5
4 1:1 2:0 3:0 4:0 5:15 6:1 7:3 8:4 9:7 10:53 11:0 12:2
4 1:0 2:0 3:2 4:0 5:15 6:4 7:4 8:4 9:3 10:53 11:0 12:0
3 1:4 2:0 3:2 4:1 5:24 6:2 7:3 8:5 9:8 10:44 11:3 12:1
5 1:3 2:1 3:3 4:0 5:21 6:7 7:6 8:5 9:6 10:12 11:1 12:5
3 1:2 2:1 3:2 4:2 5:21 6:2 7:9 8:4 9:7 10:44 11:4 12:7
6 1:2 2:1 3:0 4:0 5:13 6:2 7:1 8:5 9:7 10:410 11:2 12:8
3 1:1 2:1 3:3 4:0 5:7 6:7 7:6 8:4 9:12 10:100 11:6 12:7
6 1:7 2:0 3:0 4:2 5:17 6:1 7:2 8:5 9:7 10:251 11:7 12:13
3 1:6 2:0 3:0 4:0 5:14 6:4 7:3 8:3 9:8 10:169 11:1 12:5
6 1:1 2:0 3:2 4:0 5:12 6:4 7:2 8:3 9:9 10:0 11:3 12:2
4 1:1 2:0 3:0 4:2 5:17 6:4 7:0 8:4 9:5 10:77 11:3 12:6
6 1:1 2:1 3:0 4:1 5:7 6:0 7:2 8:4 9:6 10:86 11:10 12:2
3 1:5 2:2 3:1 4:0 5:21 6:2 7:3 8:3 9:4 10:159 11:2 12:8
3 1:1 2:0 3:1 4:0 5:12 6:1 7:0 8:3 9:9 10:41 11:1 12:0
4 1:1 2:2 3:2 4:2 5:14 6:3 7:5 8:4 9:10 10:41 11:0 12:0
5 1:2 2:2 3:2 4:1 5:10 6:5 7:5 8:3 9:11 10:0 11:2 12:4
6 1:2 2:0 3:0 4:1 5:6 6:1 7:2 8:3 9:9 10:29 11:0 12:0
4 1:3 2:1 3:2 4:0 5:8 6:3 7:1 8:3 9:5 10:230 11:5 12:8
4 1:4 2:1 3:2 4:1 5:9 6:3 7:5 8:3 9:3 10:154 11:2 12:2
4 1:1 2:0 3:2 4:0 5:5 6:1 7:0 8:3 9:3 10:154 11:0 12:0
6 1:8 2:0 3:2 4:1 5:5 6:2 7:2 8:2 9:6 10:76 11:0 12:0
6 1:2 2:1 3:0 4:1 5:15 6:4 7:3 8:3 9:9 10:39 11:3 12:7
2 1:4 2:0 3:2 4:1 5:11 6:4 7:3 8:5 9:7 10:104 11:0 12:0
6 1:3 2:0 3:2 4:1 5:21 6:3 7:4 8:6 9:6 10:81 11:3 12:3
6 1:4 2:0 3:0 4:0 5:20 6:6 7:6 8:5 9:7 10:273 11:8 12:17
3 1:4 2:0 3:1 4:0 5:10 6:4 7:4 8:6 9:6 10:321 11:3 12:13
2 1:3 2:1 3:2 4:0 5:13 6:4 7:3 8:4 9:9 10:161 11:2 12:1
6 1:1 2:0 3:2 4:2 5:14 6:6 7:5 8:3 9:5 10:104 11:0 12:7
6 1:1 2:1 3:2 4:0 5:15 6:6 7:6 8:3 9:7 10:63 11:9 12:5
1 1:1 2:1 3:2 4:1 5:8 6:9 7:8 8:4 9:5 10:46 11:6 12:8
1 1:3 2:1 3:2 4:1 5:14 6:6 7:10 8:3 9:6 10:92 11:6 12:1
1 1:4 2:1 3:2 4:1 5:21 6:6 7:10 8:4 9:6 10:310 11:5 12:8
6 1:5 2:1 3:0 4:0 5:8 6:3 7:1 8:3 9:6 10:310 11:0 12:0
1 1:1 2:0 3:2 4:1 5:11 6:5 7:4 8:5 9:5 10:0 11:3 12:7
2 1:1 2:2 3:0 4:1 5:5 6:7 7:6 8:3 9:6 10:75 11:5 12:6
2 1:0 2:1 3:1 4:0 5:13 6:0 7:3 8:4 9:7 10:75 11:0 12:0
3 1:0 2:0 3:0 4:0 5:9 6:8 7:5 8:4 9:7 10:75 11:0 12:0
6 1:1 2:1 3:2 4:0 5:9 6:9 7:5 8:4 9:8 10:133 11:3 12:2
6 1:3 2:1 3:2 4:1 5:13 6:2 7:3 8:3 9:5 10:12 11:5 12:8
2 1:3 2:0 3:0 4:1 5:5 6:4 7:3 8:4 9:6 10:98 11:7 12:5
6 1:3 2:1 3:2 4:0 5:15 6:4 7:3 8:4 9:5 10:164 11:4 12:6
2 1:2 2:1 3:2 4:0 5:13 6:2 7:3 8:2 9:7 10:142 11:0 12:1
6 1:1 2:1 3:2 4:0 5:15 6:6 7:3 8:4 9:7 10:142 11:4 12:4
6 1:1 2:1 3:1 4:0 5:16 6:4 7:1 8:4 9:5 10:97 11:2 12:4
3 1:1 2:2 3:3 4:1 5:11 6:4 7:5 8:4 9:7 10:178 11:1 12:8
3 1:1 2:0 3:1 4:2 5:67 6:10 7:2 8:4 9:8 10:107 11:2 12:5
3 1:1 2:0 3:2 4:0 5:13 6:3 7:3 8:4 9:5 10:51 11:1 12:4
6 1:1 2:1 3:1 4:0 5:12 6:2 7:3 8:3 9:5 10:135 11:5 12:7
6 1:4 2:2 3:0 4:0 5:22 6:0 7:3 8:4 9:7 10:140 11:7 12:6
1 1:2 2:2 3:0 4:0 5:19 6:1 7:5 8:4 9:6 10:39 11:2 12:6
2 1:3 2:1 3:0 4:0 5:21 6:2 7:3 8:4 9:3 10:39 11:0 12:0
1 1:1 2:0 3:2 4:0 5:11 6:4 7:7 8:4 9:6 10:280 11:5 12:6
6 1:1 2:0 3:2 4:0 5:3 6:2 7:1 8:1 9:5 10:31 11:0 12:0
1 1:1 2:1 3:2 4:0 5:10 6:7 7:2 8:4 9:5 10:31 11:0 12:0
1 1:5 2:1 3:1 4:0 5:17 6:7 7:3 8:2 9:10 10:31 11:0 12:0
6 1:1 2:0 3:1 4:0 5:7 6:6 7:2 8:4 9:7 10:43 11:3 12:0
6 1:1 2:0 3:2 4:0 5:10 6:5 7:1 8:4 9:11 10:43 11:0 12:0
6 1:1 2:0 3:1 4:0 5:14 6:6 7:3 8:3 9:7 10:43 11:0 12:0
6 1:2 2:0 3:1 4:0 5:15 6:6 7:1 8:3 9:3 10:43 11:0 12:0
2 1:1 2:1 3:1 4:1 5:10 6:4 7:3 8:4 9:6 10:159 11:5 12:14
6 1:1 2:1 3:1 4:1 5:7 6:3 7:6 8:3 9:7 10:192 11:0 12:9
5 1:1 2:0 3:2 4:0 5:15 6:6 7:5 8:4 9:8 10:52 11:5 12:3
1 1:10 2:0 3:2 4:0 5:14 6:5 7:4 8:3 9:9 10:253 11:4 12:12
4 1:1 2:1 3:2 4:2 5:12 6:3 7:3 8:4 9:9 10:45 11:1 12:6
5 1:1 2:0 3:2 4:0 5:11 6:6 7:0 8:2 9:8 10:155 11:2 12:7
6 1:1 2:0 3:0 4:0 5:21 6:3 7:1 8:4 9:5 10:151 11:3 12:10
2 1:3 2:1 3:1 4:0 5:19 6:4 7:4 8:4 9:7 10:36 11:2 12:1
6 1:2 2:0 3:0 4:0 5:10 6:4 7:0 8:3 9:6 10:101 11:3 12:4
4 1:1 2:1 3:0 4:0 5:22 6:7 7:2 8:4 9:5 10:178 11:6 12:11
2 1:1 2:1 3:1 4:1 5:18 6:5 7:4 8:4 9:12 10:158 11:5 12:14
6 1:0 2:0 3:1 4:0 5:9 6:5 7:2 8:4 9:7 10:158 11:0 12:0
1 1:1 2:1 3:1 4:0 5:11 6:8 7:5 8:4 9:5 10:40 11:1 12:3
3 1:1 2:0 3:2 4:0 5:13 6:3 7:3 8:4 9:5 10:51 11:1 12:4
6 1:2 2:0 3:2 4:0 5:14 6:4 7:5 8:3 9:5 10:251 11:2 12:5
6 1:1 2:1 3:2 4:0 5:8 6:5 7:4 8:4 9:5 10:211 11:2 12:3
1 1:1 2:0 3:1 4:1 5:10 6:5 7:4 8:4 9:7 10:126 11:4 12:14
6 1:1 2:0 3:2 4:0 5:19 6:5 7:13 8:4 9:5 10:169 11:7 12:18
2 1:0 2:1 3:2 4:2 5:12 6:4 7:5 8:4 9:8 10:169 11:0 12:0
6 1:2 2:0 3:0 4:0 5:7 6:3 7:3 8:4 9:3 10:66 11:1 12:3
6 1:4 2:2 3:1 4:0 5:11 6:4 7:4 8:3 9:10 10:122 11:1 12:4
4 1:2 2:1 3:2 4:0 5:17 6:2 7:5 8:3 9:7 10:143 11:6 12:6
1 1:0 2:1 3:2 4:0 5:12 6:3 7:3 8:4 9:8 10:143 11:0 12:0
1 1:0 2:1 3:2 4:0 5:13 6:5 7:4 8:4 9:4 10:143 11:0 12:0
1 1:6 2:0 3:2 4:1 5:16 6:3 7:3 8:4 9:7 10:367 11:9 12:11
3 1:3 2:2 3:2 4:0 5:21 6:2 7:4 8:4 9:7 10:66 11:5 12:4
6 1:1 2:1 3:2 4:1 5:10 6:12 7:7 8:3 9:7 10:236 11:3 12:9
6 1:1 2:0 3:0 4:0 5:15 6:4 7:4 8:2 9:6 10:31 11:2 12:9
6 1:2 2:0 3:1 4:1 5:6 6:2 7:2 8:3 9:3 10:89 11:0 12:4
1 1:1 2:0 3:2 4:0 5:7 6:6 7:9 8:3 9:3 10:38 11:4 12:9
3 1:1 2:0 3:0 4:0 5:5 6:0 7:1 8:3 9:2 10:54 11:0 12:5
3 1:1 2:0 3:2 4:0 5:15 6:2 7:6 8:4 9:7 10:62 11:4 12:9
1 1:1 2:2 3:2 4:0 5:15 6:5 7:6 8:4 9:6 10:87 11:5 12:3
6 1:1 2:1 3:2 4:1 5:20 6:10 7:7 8:3 9:7 10:274 11:8 12:5
1 1:1 2:0 3:1 4:0 5:12 6:0 7:3 8:4 9:7 10:26 11:2 12:7
3 1:1 2:1 3:0 4:1 5:14 6:7 7:0 8:4 9:11 10:101 11:3 12:2
6 1:3 2:0 3:2 4:0 5:11 6:2 7:5 8:4 9:3 10:129 11:3 12:3
4 1:3 2:0 3:1 4:0 5:8 6:4 7:0 8:6 9:7 10:184 11:8 12:5
6 1:3 2:0 3:1 4:0 5:16 6:4 7:3 8:5 9:10 10:48 11:6 12:8
6 1:3 2:0 3:1 4:0 5:9 6:1 7:1 8:3 9:1 10:35 11:2 12:5
1 1:14 2:1 3:2 4:1 5:21 6:8 7:16 8:5 9:7 10:221 11:12 12:14
6 1:3 2:0 3:2 4:0 5:17 6:2 7:1 8:4 9:6 10:37 11:0 12:4
1 1:1 2:0 3:1 4:1 5:7 6:3 7:6 8:2 9:5 10:64 11:2 12:2
6 1:1 2:0 3:1 4:0 5:10 6:6 7:1 8:3 9:5 10:26 11:4 12:12
6 1:6 2:1 3:0 4:0 5:6 6:1 7:0 8:4 9:7 10:0 11:1 12:0
6 1:1 2:0 3:1 4:1 5:9 6:1 7:5 8:4 9:6 10:71 11:1 12:5
5 1:1 2:2 3:2 4:0 5:23 6:6 7:12 8:4 9:5 10:71 11:0 12:0
6 1:3 2:0 3:1 4:1 5:5 6:1 7:1 8:6 9:7 10:96 11:0 12:1
1 1:1 2:0 3:0 4:0 5:8 6:1 7:1 8:6 9:4 10:96 11:0 12:0
6 1:1 2:0 3:1 4:0 5:4 6:0 7:0 8:3 9:5 10:52 11:1 12:5
6 1:2 2:0 3:0 4:0 5:11 6:3 7:1 8:3 9:5 10:0 11:7 12:3
1 1:3 2:2 3:2 4:0 5:13 6:2 7:3 8:5 9:7 10:83 11:3 12:2
6 1:1 2:0 3:1 4:0 5:7 6:1 7:2 8:2 9:7 10:72 11:2 12:4
3 1:1 2:1 3:2 4:0 5:7 6:2 7:8 8:4 9:7 10:72 11:0 12:0
5 1:1 2:0 3:2 4:2 5:10 6:4 7:3 8:4 9:8 10:59 11:3 12:1
6 1:5 2:1 3:0 4:0 5:5 6:3 7:0 8:4 9:7 10:59 11:0 12:0
6 1:3 2:0 3:1 4:1 5:5 6:1 7:1 8:5 9:7 10:96 11:0 12:1
1 1:1 2:0 3:0 4:0 5:8 6:1 7:1 8:6 9:4 10:96 11:0 12:0
6 1:1 2:0 3:1 4:0 5:4 6:0 7:0 8:3 9:5 10:52 11:1 12:5
6 1:8 2:0 3:1 4:0 5:10 6:1 7:3 8:3 9:5 10:25 11:2 12:4
6 1:4 2:0 3:0 4:0 5:20 6:6 7:6 8:5 9:7 10:334 11:8 12:17
6 1:4 2:0 3:1 4:0 5:10 6:4 7:4 8:6 9:6 10:382 11:3 12:13
5 1:1 2:2 3:2 4:0 5:23 6:6 7:12 8:4 9:5 10:382 11:0 12:0
2 1:2 2:0 3:2 4:0 5:15 6:6 7:4 8:2 9:7 10:382 11:0 12:0
6 1:3 2:0 3:2 4:1 5:13 6:5 7:5 8:4 9:7 10:88 11:0 12:0
6 1:1 2:0 3:0 4:0 5:3 6:0 7:1 8:2 9:5 10:72 11:0 12:2
6 1:1 2:1 3:2 4:0 5:9 6:6 7:4 8:3 9:9 10:64 11:5 12:3
6 1:2 2:0 3:1 4:3 5:4 6:0 7:3 8:3 9:5 10:73 11:0 12:3
6 1:4 2:0 3:2 4:1 5:14 6:3 7:7 8:4 9:5 10:91 11:1 12:0
6 1:2 2:1 3:1 4:1 5:8 6:5 7:3 8:5 9:5 10:91 11:0 12:0
1 1:4 2:1 3:1 4:1 5:12 6:6 7:6 8:6 9:5 10:112 11:3 12:1
1 1:3 2:1 3:2 4:0 5:15 6:2 7:3 8:4 9:7 10:112 11:0 12:0
6 1:4 2:0 3:0 4:0 5:17 6:4 7:0 8:5 9:5 10:112 11:0 12:0
1 1:5 2:1 3:0 4:0 5:11 6:0 7:4 8:4 9:8 10:156 11:1 12:4
6 1:1 2:0 3:1 4:0 5:7 6:1 7:2 8:2 9:7 10:72 11:2 12:4
1 1:3 2:1 3:1 4:1 5:15 6:2 7:1 8:5 9:7 10:83 11:3 12:2
6 1:4 2:0 3:2 4:0 5:12 6:3 7:3 8:4 9:6 10:74 11:2 12:3
6 1:5 2:0 3:2 4:0 5:13 6:3 7:3 8:4 9:8 10:74 11:2 12:3
6 1:1 2:0 3:0 4:0 5:14 6:1 7:1 8:2 9:6 10:102 11:4 12:4
1 1:5 2:1 3:1 4:0 5:15 6:3 7:4 8:4 9:8 10:178 11:6 12:6
6 1:3 2:1 3:2 4:2 5:10 6:7 7:5 8:5 9:8 10:294 11:7 12:7
1 1:1 2:0 3:1 4:2 5:16 6:2 7:1 8:2 9:9 10:294 11:0 12:0
1 1:1 2:0 3:2 4:1 5:14 6:3 7:7 8:4 9:7 10:100 11:6 12:0
3 1:3 2:0 3:2 4:0 5:4 6:6 7:3 8:2 9:5 10:71 11:4 12:0
6 1:1 2:0 3:0 4:0 5:10 6:2 7:5 8:4 9:6 10:144 11:1 12:5
6 1:3 2:0 3:2 4:1 5:12 6:2 7:4 8:3 9:8 10:191 11:3 12:9
4 1:2 2:2 3:2 4:0 5:13 6:2 7:4 8:4 9:5 10:71 11:1 12:1
6 1:2 2:0 3:2 4:0 5:8 6:8 7:6 8:4 9:8 10:259 11:9 12:9
6 1:1 2:2 3:2 4:1 5:10 6:3 7:5 8:3 9:7 10:131 11:4 12:12
6 1:3 2:0 3:1 4:0 5:15 6:1 7:0 8:5 9:6 10:131 11:0 12:0
6 1:3 2:0 3:1 4:1 5:9 6:3 7:1 8:4 9:5 10:245 11:4 12:2
1 1:4 2:1 3:1 4:0 5:4 6:0 7:4 8:4 9:5 10:72 11:3 12:0
6 1:3 2:0 3:2 4:3 5:6 6:0 7:2 8:3 9:7 10:73 11:0 12:3
6 1:1 2:0 3:1 4:0 5:3 6:3 7:1 8:5 9:5 10:26 11:3 12:3
1 1:8 2:2 3:1 4:0 5:20 6:4 7:3 8:4 9:6 10:179 11:5 12:0
6 1:3 2:0 3:1 4:0 5:7 6:3 7:4 8:2 9:7 10:177 11:4 12:4
3 1:1 2:1 3:0 4:0 5:13 6:6 7:4 8:4 9:4 10:34 11:4 12:3
6 1:1 2:0 3:2 4:1 5:19 6:1 7:7 8:4 9:8 10:68 11:3 12:3
6 1:2 2:1 3:1 4:0 5:13 6:2 7:3 8:3 9:6 10:0 11:3 12:2
6 1:3 2:0 3:1 4:1 5:22 6:1 7:5 8:3 9:9 10:128 11:9 12:4
4 1:1 2:1 3:2 4:1 5:25 6:1 7:13 8:4 9:3 10:106 11:13 12:7
5 1:4 2:1 3:2 4:1 5:13 6:1 7:2 8:4 9:10 10:120 11:2 12:6
3 1:1 2:1 3:1 4:1 5:15 6:1 7:2 8:3 9:7 10:151 11:1 12:3
6 1:4 2:0 3:1 4:0 5:18 6:1 7:1 8:3 9:7 10:149 11:4 12:5
6 1:6 2:0 3:0 4:0 5:13 6:5 7:1 8:3 9:6 10:123 11:5 12:1
6 1:1 2:0 3:0 4:0 5:8 6:4 7:5 8:5 9:7 10:95 11:1 12:3
1 1:3 2:0 3:0 4:2 5:12 6:1 7:4 8:4 9:6 10:38 11:4 12:1
3 1:2 2:0 3:1 4:1 5:11 6:2 7:1 8:2 9:5 10:42 11:2 12:6
6 1:1 2:1 3:2 4:2 5:19 6:1 7:8 8:4 9:6 10:40 11:1 12:5
6 1:5 2:0 3:1 4:0 5:10 6:2 7:4 8:4 9:8 10:150 11:9 12:3
3 1:2 2:0 3:0 4:0 5:14 6:2 7:1 8:4 9:5 10:355 11:9 12:9
6 1:4 2:1 3:0 4:1 5:6 6:2 7:1 8:3 9:7 10:103 11:3 12:1
3 1:3 2:0 3:2 4:1 5:18 6:2 7:1 8:4 9:7 10:110 11:1 12:1
6 1:2 2:0 3:0 4:0 5:9 6:0 7:4 8:4 9:6 10:95 11:5 12:3
3 1:3 2:0 3:1 4:0 5:16 6:2 7:5 8:3 9:7 10:406 11:5 12:9
6 1:1 2:0 3:2 4:0 5:11 6:2 7:3 8:4 9:5 10:258 11:0 12:6
3 1:1 2:0 3:0 4:0 5:7 6:1 7:1 8:4 9:7 10:59 11:2 12:0
6 1:1 2:0 3:0 4:0 5:11 6:2 7:0 8:3 9:3 10:44 11:2 12:1
6 1:3 2:0 3:1 4:0 5:9 6:2 7:1 8:3 9:8 10:0 11:0 12:1
6 1:3 2:1 3:0 4:0 5:13 6:2 7:3 8:4 9:7 10:180 11:1 12:4
3 1:2 2:0 3:0 4:1 5:9 6:2 7:1 8:2 9:7 10:86 11:3 12:2
5 1:4 2:1 3:1 4:0 5:10 6:2 7:0 8:4 9:6 10:48 11:1 12:2
6 1:5 2:1 3:2 4:4 5:11 6:2 7:3 8:4 9:5 10:114 11:6 12:0
6 1:2 2:1 3:2 4:0 5:7 6:3 7:4 8:4 9:3 10:47 11:1 12:1
3 1:1 2:1 3:2 4:2 5:9 6:3 7:5 8:4 9:5 10:41 11:0 12:3
6 1:1 2:0 3:1 4:1 5:12 6:3 7:6 8:4 9:5 10:41 11:0 12:0
6 1:1 2:0 3:1 4:2 5:8 6:3 7:7 8:4 9:6 10:448 11:8 12:11
3 1:1 2:0 3:1 4:0 5:17 6:1 7:0 8:4 9:5 10:132 11:4 12:1
3 1:2 2:0 3:1 4:0 5:20 6:7 7:4 8:3 9:7 10:77 11:1 12:2
3 1:6 2:1 3:0 4:0 5:17 6:0 7:3 8:4 9:6 10:58 11:5 12:5
1 1:3 2:2 3:2 4:0 5:6 6:2 7:3 8:4 9:7 10:37 11:1 12:1
6 1:3 2:0 3:0 4:0 5:11 6:6 7:3 8:2 9:6 10:146 11:2 12:2
3 1:2 2:1 3:1 4:0 5:19 6:3 7:2 8:3 9:7 10:46 11:1 12:1
1 1:3 2:1 3:1 4:0 5:16 6:2 7:4 8:4 9:7 10:91 11:5 12:0
2 1:2 2:1 3:0 4:0 5:8 6:6 7:2 8:3 9:8 10:28 11:1 12:3
2 1:1 2:2 3:2 4:0 5:10 6:7 7:3 8:4 9:8 10:20 11:1 12:2
6 1:1 2:1 3:2 4:0 5:5 6:1 7:5 8:2 9:4 10:0 11:0 12:1
2 1:2 2:1 3:0 4:0 5:9 6:2 7:3 8:3 9:5 10:228 11:1 12:2
2 1:2 2:1 3:0 4:0 5:8 6:5 7:2 8:3 9:8 10:28 11:1 12:3
1 1:1 2:1 3:2 4:0 5:16 6:1 7:7 8:4 9:8 10:62 11:7 12:9
1 1:1 2:1 3:2 4:0 5:7 6:1 7:6 8:4 9:8 10:31 11:5 12:3
1 1:2 2:0 3:2 4:0 5:22 6:6 7:4 8:4 9:8 10:126 11:3 12:6
6 1:1 2:0 3:1 4:0 5:6 6:4 7:2 8:5 9:7 10:15 11:2 12:4
3 1:2 2:0 3:1 4:1 5:10 6:2 7:7 8:4 9:8 10:186 11:5 12:2
3 1:2 2:0 3:0 4:1 5:6 6:2 7:2 8:5 9:7 10:18 11:3 12:2
5 1:7 2:1 3:1 4:0 5:12 6:4 7:3 8:3 9:4 10:467 11:7 12:10
1 1:4 2:0 3:2 4:0 5:16 6:3 7:4 8:4 9:5 10:197 11:6 12:3
6 1:1 2:0 3:0 4:2 5:4 6:3 7:2 8:4 9:6 10:197 11:0 12:0
4 1:1 2:1 3:2 4:0 5:10 6:5 7:8 8:4 9:8 10:305 11:9 12:10
3 1:2 2:0 3:0 4:1 5:7 6:2 7:0 8:4 9:7 10:291 11:3 12:6
6 1:3 2:2 3:2 4:0 5:10 6:5 7:4 8:4 9:7 10:189 11:3 12:1
5 1:3 2:1 3:2 4:1 5:17 6:6 7:3 8:4 9:8 10:143 11:4 12:2
1 1:4 2:0 3:0 4:0 5:10 6:1 7:3 8:1 9:7 10:105 11:2 12:1
6 1:2 2:0 3:1 4:0 5:12 6:5 7:2 8:4 9:8 10:284 11:4 12:9
3 1:1 2:0 3:1 4:1 5:10 6:1 7:2 8:4 9:6 10:82 11:5 12:5
3 1:2 2:0 3:1 4:0 5:17 6:1 7:4 8:4 9:5 10:90 11:1 12:1
6 1:3 2:0 3:2 4:0 5:7 6:2 7:2 8:4 9:5 10:135 11:6 12:2
6 1:7 2:0 3:1 4:1 5:18 6:2 7:3 8:4 9:4 10:240 11:1 12:6
6 1:7 2:0 3:2 4:1 5:20 6:2 7:3 8:4 9:4 10:240 11:1 12:6
6 1:7 2:0 3:1 4:1 5:22 6:0 7:1 8:4 9:7 10:265 11:0 12:2
5 1:6 2:1 3:2 4:2 5:11 6:4 7:2 8:3 9:3 10:25 11:2 12:2
6 1:2 2:2 3:2 4:0 5:22 6:4 7:5 8:4 9:6 10:250 11:3 12:2
6 1:4 2:1 3:0 4:0 5:6 6:2 7:0 8:3 9:8 10:88 11:1 12:1
6 1:5 2:2 3:0 4:0 5:5 6:3 7:1 8:4 9:6 10:65 11:2 12:2
1 1:11 2:2 3:2 4:0 5:25 6:3 7:6 8:3 9:4 10:506 11:15 12:12
6 1:5 2:1 3:1 4:0 5:12 6:2 7:0 8:4 9:9 10:318 11:4 12:5
6 1:5 2:1 3:1 4:0 5:7 6:2 7:0 8:4 9:9 10:226 11:3 12:4
5 1:2 2:1 3:2 4:1 5:6 6:2 7:4 8:4 9:4 10:0 11:2 12:0
1 1:10 2:0 3:2 4:0 5:14 6:4 7:4 8:4 9:3 10:0 11:0 12:0
2 1:1 2:2 3:1 4:1 5:10 6:2 7:2 8:4 9:5 10:178 11:5 12:0
1 1:3 2:1 3:2 4:0 5:13 6:1 7:9 8:4 9:6 10:144 11:8 12:0
6 1:5 2:1 3:1 4:0 5:20 6:2 7:3 8:4 9:2 10:129 11:5 12:2
6 1:3 2:1 3:2 4:1 5:15 6:2 7:8 8:4 9:5 10:71 11:0 12:2
6 1:2 2:1 3:1 4:0 5:14 6:2 7:1 8:4 9:6 10:0 11:2 12:1
1 1:4 2:2 3:0 4:0 5:12 6:0 7:1 8:4 9:7 10:95 11:0 12:2
5 1:2 2:1 3:2 4:1 5:9 6:3 7:1 8:5 9:7 10:208 11:3 12:11
6 1:8 2:1 3:2 4:0 5:16 6:3 7:4 8:4 9:9 10:168 11:1 12:5
3 1:7 2:1 3:2 4:0 5:15 6:3 7:3 8:4 9:7 10:168 11:1 12:5
5 1:5 2:1 3:1 4:0 5:8 6:3 7:2 8:5 9:5 10:174 11:3 12:2
1 1:3 2:1 3:2 4:0 5:6 6:3 7:2 8:3 9:5 10:147 11:2 12:2
6 1:5 2:0 3:0 4:1 5:10 6:6 7:4 8:4 9:4 10:166 11:5 12:5
6 1:3 2:0 3:1 4:0 5:7 6:2 7:1 8:3 9:6 10:0 11:0 12:3
6 1:3 2:1 3:0 4:1 5:11 6:0 7:2 8:3 9:4 10:94 11:1 12:1
5 1:2 2:1 3:1 4:1 5:14 6:3 7:2 8:4 9:5 10:121 11:3 12:3
1 1:4 2:3 3:2 4:0 5:18 6:5 7:6 8:4 9:8 10:172 11:1 12:1
6 1:3 2:1 3:1 4:1 5:30 6:7 7:4 8:4 9:6 10:217 11:2 12:13
2 1:3 2:1 3:2 4:1 5:6 6:1 7:4 8:4 9:6 10:91 11:1 12:4
1 1:6 2:3 3:1 4:0 5:23 6:0 7:7 8:4 9:6 10:16 11:1 12:2
6 1:4 2:4 3:1 4:1 5:25 6:2 7:6 8:4 9:6 10:13 11:7 12:8
6 1:3 2:0 3:1 4:0 5:17 6:1 7:3 8:4 9:5 10:13 11:0 12:0
6 1:4 2:1 3:2 4:0 5:15 6:1 7:2 8:4 9:10 10:0 11:6 12:15
5 1:4 2:1 3:2 4:1 5:14 6:3 7:8 8:4 9:6 10:74 11:3 12:2
6 1:6 2:1 3:2 4:0 5:12 6:2 7:2 8:3 9:7 10:227 11:0 12:3
6 1:1 2:0 3:2 4:1 5:14 6:1 7:4 8:3 9:6 10:0 11:4 12:3
6 1:7 2:0 3:2 4:1 5:26 6:5 7:5 8:4 9:6 10:244 11:3 12:4
6 1:4 2:1 3:2 4:0 5:13 6:1 7:3 8:4 9:7 10:120 11:2 12:4
1 1:8 2:0 3:1 4:0 5:13 6:2 7:2 8:4 9:5 10:126 11:7 12:5
6 1:8 2:1 3:1 4:1 5:11 6:0 7:2 8:3 9:5 10:82 11:1 12:2
3 1:2 2:0 3:0 4:0 5:10 6:4 7:4 8:4 9:5 10:105 11:4 12:4
6 1:3 2:1 3:1 4:2 5:10 6:3 7:3 8:4 9:7 10:248 11:2 12:4
6 1:4 2:0 3:0 4:0 5:8 6:1 7:3 8:4 9:6 10:3 11:1 12:1
3 1:2 2:1 3:2 4:2 5:12 6:1 7:5 8:4 9:5 10:3 11:0 12:0
2 1:4 2:0 3:0 4:1 5:9 6:1 7:2 8:3 9:5 10:54 11:2 12:0
1 1:1 2:0 3:2 4:0 5:8 6:3 7:6 8:3 9:5 10:159 11:2 12:5
3 1:1 2:0 3:0 4:0 5:11 6:0 7:1 8:5 9:5 10:154 11:1 12:5
6 1:2 2:0 3:1 4:1 5:12 6:3 7:1 8:4 9:8 10:137 11:4 12:2
6 1:3 2:2 3:2 4:1 5:7 6:3 7:5 8:3 9:6 10:66 11:7 12:8
6 1:4 2:0 3:1 4:1 5:7 6:0 7:6 8:2 9:3 10:187 11:5 12:6
1 1:4 2:1 3:2 4:0 5:17 6:2 7:2 8:4 9:3 10:0 11:2 12:3
5 1:2 2:0 3:2 4:0 5:12 6:6 7:4 8:4 9:8 10:75 11:1 12:3
3 1:2 2:1 3:2 4:2 5:11 6:1 7:5 8:4 9:5 10:72 11:2 12:1
2 1:4 2:0 3:0 4:1 5:9 6:1 7:2 8:3 9:5 10:54 11:2 12:0
6 1:3 2:0 3:0 4:0 5:8 6:2 7:3 8:4 9:6 10:3 11:1 12:1
5 1:2 2:1 3:2 4:1 5:13 6:1 7:4 8:4 9:3 10:59 11:0 12:3
6 1:3 2:0 3:0 4:0 5:17 6:4 7:1 8:4 9:3 10:59 11:0 12:0
6 1:5 2:0 3:1 4:0 5:7 6:1 7:2 8:3 9:3 10:0 11:4 12:3
6 1:3 2:1 3:2 4:1 5:19 6:5 7:3 8:4 9:8 10:357 11:5 12:4
1 1:3 2:2 3:1 4:0 5:22 6:2 7:2 8:4 9:5 10:19 11:2 12:2
3 1:7 2:0 3:1 4:1 5:14 6:0 7:2 8:4 9:6 10:146 11:4 12:5
6 1:6 2:0 3:1 4:0 5:14 6:3 7:4 8:2 9:7 10:146 11:0 12:0
