1 1:3 2:0 3:2 4:1 5:6 6:6 7:81 8:0 9:1 10:1 11:1
1 1:4 2:0 3:0 4:0 5:5 6:7 7:273 8:2 9:0 10:2 11:0
2 1:4 2:0 3:1 4:0 5:6 6:6 7:321 8:2 9:0 10:3 11:0
1 1:3 2:1 3:2 4:0 5:4 6:9 7:161 8:0 9:0 10:1 11:0
1 1:1 2:0 3:2 4:2 5:3 6:5 7:104 8:0 9:0 10:4 11:0
1 1:1 2:1 3:2 4:0 5:3 6:7 7:63 8:0 9:0 10:5 11:1
3 1:1 2:1 3:2 4:1 5:4 6:5 7:46 8:0 9:0 10:1 11:0
3 1:3 2:1 3:2 4:1 5:3 6:6 7:92 8:0 9:0 10:2 11:2
3 1:4 2:1 3:2 4:1 5:4 6:6 7:310 8:0 9:2 10:4 11:4
1 1:5 2:1 3:0 4:0 5:3 6:6 7:310 8:0 9:0 10:0 11:0
3 1:1 2:0 3:2 4:1 5:5 6:5 7:0 8:1 9:0 10:2 11:1
1 1:1 2:2 3:0 4:1 5:3 6:6 7:75 8:0 9:0 10:2 11:0
3 1:0 2:1 3:1 4:0 5:4 6:7 7:75 8:0 9:0 10:3 11:0
2 1:0 2:0 3:0 4:0 5:4 6:7 7:75 8:0 9:0 10:2 11:0
1 1:1 2:1 3:2 4:0 5:4 6:8 7:133 8:0 9:0 10:0 11:1
1 1:3 2:1 3:2 4:1 5:3 6:5 7:12 8:1 9:0 10:2 11:1
1 1:3 2:0 3:0 4:1 5:4 6:6 7:98 8:2 9:0 10:2 11:1
1 1:3 2:1 3:2 4:0 5:4 6:5 7:164 8:1 9:0 10:3 11:1
1 1:2 2:1 3:2 4:0 5:2 6:7 7:142 8:0 9:0 10:0 11:1
1 1:1 2:1 3:2 4:0 5:4 6:7 7:142 8:1 9:0 10:2 11:0
1 1:1 2:1 3:1 4:0 5:4 6:5 7:97 8:0 9:0 10:3 11:0
2 1:1 2:2 3:3 4:1 5:4 6:7 7:178 8:1 9:2 10:1 11:2
2 1:1 2:0 3:1 4:2 5:4 6:8 7:107 8:0 9:0 10:2 11:3
2 1:1 2:0 3:2 4:0 5:4 6:5 7:51 8:1 9:0 10:3 11:1
1 1:1 2:1 3:1 4:0 5:3 6:5 7:135 8:0 9:0 10:0 11:0
1 1:4 2:2 3:0 4:0 5:4 6:7 7:140 8:1 9:0 10:3 11:0
3 1:2 2:2 3:0 4:0 5:4 6:6 7:39 8:1 9:0 10:2 11:0
1 1:3 2:1 3:0 4:0 5:4 6:3 7:39 8:0 9:0 10:4 11:0
2 1:1 2:0 3:2 4:0 5:4 6:6 7:280 8:1 9:0 10:1 11:0
1 1:1 2:0 3:2 4:0 5:1 6:5 7:31 8:0 9:0 10:0 11:0
3 1:1 2:1 3:2 4:0 5:4 6:5 7:31 8:0 9:0 10:1 11:0
3 1:5 2:1 3:1 4:0 5:2 6:10 7:31 8:0 9:0 10:1 11:4
1 1:1 2:0 3:1 4:0 5:4 6:7 7:43 8:0 9:0 10:0 11:0
1 1:1 2:0 3:2 4:0 5:4 6:11 7:43 8:0 9:0 10:2 11:0
1 1:1 2:0 3:1 4:0 5:3 6:7 7:43 8:0 9:0 10:1 11:0
1 1:2 2:0 3:1 4:0 5:3 6:3 7:43 8:0 9:0 10:1 11:1
1 1:1 2:1 3:1 4:1 5:4 6:6 7:159 8:1 9:0 10:2 11:1
1 1:1 2:1 3:1 4:1 5:3 6:7 7:192 8:0 9:0 10:2 11:0
2 1:1 2:0 3:2 4:0 5:4 6:8 7:52 8:0 9:0 10:3 11:1
2 1:10 2:0 3:2 4:0 5:3 6:9 7:253 8:0 9:1 10:3 11:3
2 1:1 2:1 3:2 4:2 5:4 6:9 7:45 8:0 9:0 10:2 11:0
2 1:1 2:0 3:2 4:0 5:2 6:8 7:155 8:0 9:1 10:1 11:2
1 1:1 2:0 3:0 4:0 5:4 6:5 7:151 8:0 9:0 10:0 11:0
3 1:3 2:1 3:1 4:0 5:4 6:7 7:36 8:0 9:0 10:3 11:0
1 1:2 2:0 3:0 4:0 5:3 6:6 7:101 8:0 9:0 10:0 11:0
2 1:1 2:1 3:0 4:0 5:4 6:5 7:178 8:0 9:1 10:1 11:2
1 1:1 2:1 3:1 4:1 5:4 6:12 7:158 8:1 9:0 10:4 11:2
1 1:0 2:0 3:1 4:0 5:4 6:7 7:158 8:0 9:0 10:2 11:0
2 1:1 2:1 3:1 4:0 5:4 6:5 7:40 8:0 9:0 10:0 11:0
2 1:1 2:0 3:2 4:0 5:4 6:5 7:51 8:1 9:0 10:3 11:1
1 1:2 2:0 3:2 4:0 5:3 6:5 7:251 8:1 9:0 10:4 11:0
1 1:1 2:1 3:2 4:0 5:4 6:5 7:211 8:1 9:0 10:4 11:0
2 1:1 2:0 3:1 4:1 5:4 6:7 7:126 8:1 9:1 10:5 11:2
1 1:1 2:0 3:2 4:0 5:4 6:5 7:169 8:1 9:1 10:5 11:1
3 1:0 2:1 3:2 4:2 5:4 6:8 7:169 8:0 9:0 10:1 11:1
1 1:2 2:0 3:0 4:0 5:4 6:3 7:66 8:0 9:0 10:0 11:0
1 1:4 2:2 3:1 4:0 5:3 6:10 7:122 8:0 9:0 10:1 11:0
2 1:2 2:1 3:2 4:0 5:3 6:7 7:143 8:0 9:0 10:0 11:0
3 1:0 2:1 3:2 4:0 5:4 6:8 7:143 8:0 9:0 10:1 11:1
2 1:0 2:1 3:2 4:0 5:4 6:4 7:143 8:0 9:0 10:5 11:0
3 1:6 2:0 3:2 4:1 5:4 6:7 7:367 8:0 9:0 10:0 11:2
2 1:3 2:2 3:2 4:0 5:4 6:7 7:66 8:1 9:0 10:5 11:0
1 1:1 2:1 3:2 4:1 5:3 6:7 7:236 8:0 9:2 10:0 11:2
2 1:1 2:0 3:0 4:0 5:2 6:6 7:31 8:0 9:0 10:1 11:0
1 1:2 2:0 3:1 4:1 5:3 6:3 7:89 8:0 9:0 10:0 11:0
3 1:1 2:0 3:2 4:0 5:3 6:3 7:38 8:1 9:0 10:1 11:0
2 1:1 2:0 3:0 4:0 5:3 6:2 7:54 8:0 9:1 10:0 11:1
1 1:1 2:0 3:2 4:0 5:4 6:7 7:62 8:0 9:0 10:0 11:0
3 1:1 2:2 3:2 4:0 5:4 6:6 7:87 8:1 9:0 10:4 11:1
1 1:1 2:1 3:2 4:1 5:3 6:7 7:274 8:0 9:0 10:0 11:0
2 1:1 2:0 3:1 4:0 5:4 6:7 7:26 8:0 9:0 10:0 11:0
2 1:1 2:1 3:0 4:1 5:4 6:11 7:101 8:2 9:0 10:4 11:0
1 1:3 2:0 3:2 4:0 5:4 6:3 7:129 8:0 9:1 10:1 11:1
2 1:3 2:0 3:1 4:0 5:6 6:7 7:184 8:0 9:0 10:0 11:0
1 1:3 2:0 3:1 4:0 5:5 6:10 7:48 8:0 9:0 10:0 11:0
1 1:3 2:0 3:1 4:0 5:3 6:1 7:35 8:0 9:1 10:0 11:1
3 1:14 2:1 3:2 4:1 5:5 6:7 7:221 8:0 9:1 10:2 11:3
1 1:3 2:0 3:2 4:0 5:4 6:6 7:37 8:0 9:0 10:1 11:0
3 1:1 2:0 3:1 4:1 5:2 6:5 7:64 8:0 9:0 10:0 11:1
1 1:1 2:0 3:1 4:0 5:3 6:5 7:26 8:0 9:0 10:0 11:0
1 1:6 2:1 3:0 4:0 5:4 6:7 7:0 8:0 9:0 10:1 11:0
1 1:1 2:0 3:1 4:1 5:4 6:6 7:71 8:0 9:0 10:1 11:0
2 1:1 2:2 3:2 4:0 5:4 6:5 7:71 8:0 9:0 10:6 11:0
1 1:3 2:0 3:1 4:1 5:6 6:7 7:96 8:0 9:1 10:0 11:1
3 1:1 2:0 3:0 4:0 5:6 6:4 7:96 8:0 9:0 10:1 11:0
1 1:1 2:0 3:1 4:0 5:3 6:5 7:52 8:0 9:0 10:0 11:0
1 1:2 2:0 3:0 4:0 5:3 6:5 7:0 8:0 9:0 10:0 11:0
3 1:3 2:2 3:2 4:0 5:5 6:7 7:83 8:0 9:0 10:3 11:0
1 1:1 2:0 3:1 4:0 5:2 6:7 7:72 8:0 9:0 10:0 11:0
2 1:1 2:1 3:2 4:0 5:4 6:7 7:72 8:0 9:0 10:1 11:0
2 1:1 2:0 3:2 4:2 5:4 6:8 7:59 8:0 9:0 10:0 11:0
1 1:5 2:1 3:0 4:0 5:4 6:7 7:59 8:0 9:0 10:1 11:0
1 1:3 2:0 3:1 4:1 5:5 6:7 7:96 8:0 9:1 10:0 11:1
3 1:1 2:0 3:0 4:0 5:6 6:4 7:96 8:0 9:0 10:1 11:0
1 1:1 2:0 3:1 4:0 5:3 6:5 7:52 8:0 9:0 10:0 11:0
1 1:8 2:0 3:1 4:0 5:3 6:5 7:25 8:0 9:0 10:1 11:0
1 1:4 2:0 3:0 4:0 5:5 6:7 7:334 8:2 9:0 10:2 11:0
1 1:4 2:0 3:1 4:0 5:6 6:6 7:382 8:2 9:0 10:3 11:0
2 1:1 2:2 3:2 4:0 5:4 6:5 7:382 8:0 9:0 10:6 11:0
1 1:2 2:0 3:2 4:0 5:2 6:7 7:382 8:0 9:0 10:3 11:2
1 1:3 2:0 3:2 4:1 5:4 6:7 7:88 8:0 9:0 10:1 11:1
1 1:1 2:0 3:0 4:0 5:2 6:5 7:72 8:0 9:1 10:0 11:1
1 1:1 2:1 3:2 4:0 5:3 6:9 7:64 8:2 9:0 10:1 11:0
1 1:2 2:0 3:1 4:3 5:3 6:5 7:73 8:0 9:0 10:0 11:0
1 1:4 2:0 3:2 4:1 5:4 6:5 7:91 8:0 9:0 10:5 11:1
1 1:2 2:1 3:1 4:1 5:5 6:5 7:91 8:0 9:0 10:1 11:2
3 1:4 2:1 3:1 4:1 5:6 6:5 7:112 8:0 9:0 10:1 11:0
3 1:3 2:1 3:2 4:0 5:4 6:7 7:112 8:0 9:0 10:0 11:3
1 1:4 2:0 3:0 4:0 5:5 6:5 7:112 8:0 9:0 10:0 11:0
3 1:5 2:1 3:0 4:0 5:4 6:8 7:156 8:0 9:0 10:0 11:0
1 1:1 2:0 3:1 4:0 5:2 6:7 7:72 8:0 9:0 10:0 11:0
3 1:3 2:1 3:1 4:1 5:5 6:7 7:83 8:0 9:0 10:4 11:0
1 1:4 2:0 3:2 4:0 5:4 6:6 7:74 8:1 9:0 10:1 11:0
1 1:5 2:0 3:2 4:0 5:4 6:8 7:74 8:18 9:27 10:1 11:0
1 1:1 2:0 3:0 4:0 5:2 6:6 7:102 8:0 9:0 10:0 11:0
2 1:5 2:1 3:1 4:0 5:4 6:8 7:178 8:3 9:0 10:6 11:0
1 1:3 2:1 3:2 4:2 5:5 6:8 7:294 8:0 9:0 10:0 11:0
3 1:1 2:0 3:1 4:2 5:2 6:9 7:294 8:0 9:0 10:0 11:1
3 1:1 2:0 3:2 4:1 5:4 6:7 7:100 8:0 9:0 10:2 11:0
2 1:3 2:0 3:2 4:0 5:2 6:5 7:71 8:0 9:0 10:0 11:0
1 1:1 2:0 3:0 4:0 5:4 6:6 7:144 8:1 9:0 10:1 11:1
1 1:3 2:0 3:2 4:1 5:3 6:8 7:191 8:0 9:0 10:0 11:0
2 1:2 2:2 3:2 4:0 5:4 6:5 7:71 8:1 9:0 10:1 11:0
1 1:2 2:0 3:2 4:0 5:4 6:8 7:259 8:0 9:0 10:0 11:0
1 1:1 2:2 3:2 4:1 5:3 6:7 7:131 8:0 9:0 10:0 11:0
1 1:3 2:0 3:1 4:0 5:5 6:6 7:131 8:0 9:0 10:0 11:1
1 1:3 2:0 3:1 4:1 5:4 6:5 7:245 8:0 9:1 10:0 11:1
2 1:4 2:1 3:1 4:0 5:4 6:5 7:72 8:1 9:0 10:1 11:0
1 1:3 2:0 3:2 4:3 5:3 6:7 7:73 8:0 9:0 10:0 11:0
1 1:1 2:0 3:1 4:0 5:5 6:5 7:26 8:0 9:0 10:1 11:0
3 1:8 2:2 3:1 4:0 5:4 6:6 7:179 8:1 9:0 10:3 11:1
1 1:3 2:0 3:1 4:0 5:2 6:7 7:177 8:0 9:0 10:0 11:0
2 1:1 2:1 3:0 4:0 5:4 6:4 7:34 8:2 9:0 10:4 11:0
1 1:1 2:0 3:2 4:1 5:4 6:8 7:68 8:0 9:0 10:2 11:0
1 1:2 2:1 3:1 4:0 5:3 6:6 7:0 8:0 9:0 10:0 11:1
1 1:3 2:0 3:1 4:1 5:3 6:9 7:128 8:1 9:1 10:3 11:2
2 1:1 2:1 3:2 4:1 5:4 6:3 7:106 8:1 9:0 10:4 11:0
2 1:4 2:1 3:2 4:1 5:4 6:10 7:120 8:0 9:0 10:1 11:2
2 1:1 2:1 3:1 4:1 5:3 6:7 7:151 8:0 9:0 10:1 11:1
2 1:4 2:0 3:1 4:0 5:3 6:7 7:149 8:0 9:0 10:2 11:0
1 1:6 2:0 3:0 4:0 5:3 6:6 7:123 8:0 9:0 10:1 11:0
1 1:1 2:0 3:0 4:0 5:5 6:7 7:95 8:0 9:0 10:0 11:0
3 1:3 2:0 3:0 4:2 5:4 6:6 7:38 8:0 9:0 10:1 11:0
2 1:2 2:0 3:1 4:1 5:2 6:5 7:42 8:0 9:0 10:0 11:0
1 1:1 2:1 3:2 4:2 5:4 6:6 7:40 8:0 9:0 10:2 11:0
1 1:5 2:0 3:1 4:0 5:4 6:8 7:150 8:0 9:0 10:2 11:0
2 1:2 2:0 3:0 4:0 5:4 6:5 7:355 8:0 9:0 10:1 11:0
1 1:4 2:1 3:0 4:1 5:3 6:7 7:103 8:1 9:0 10:1 11:0
2 1:3 2:0 3:2 4:1 5:4 6:7 7:110 8:0 9:0 10:0 11:0
1 1:2 2:0 3:0 4:0 5:4 6:6 7:95 8:0 9:0 10:1 11:0
2 1:3 2:0 3:1 4:0 5:3 6:7 7:406 8:0 9:0 10:0 11:0
1 1:1 2:0 3:2 4:0 5:4 6:5 7:258 8:0 9:0 10:2 11:0
2 1:1 2:0 3:0 4:0 5:4 6:7 7:59 8:0 9:0 10:0 11:0
1 1:1 2:0 3:0 4:0 5:3 6:3 7:44 8:0 9:0 10:0 11:0
1 1:3 2:0 3:1 4:0 5:3 6:8 7:0 8:0 9:0 10:0 11:0
1 1:3 2:1 3:0 4:0 5:4 6:7 7:180 8:1 9:0 10:1 11:0
2 1:2 2:0 3:0 4:1 5:2 6:7 7:86 8:0 9:0 10:0 11:0
2 1:4 2:1 3:1 4:0 5:4 6:6 7:48 8:0 9:1 10:1 11:1
1 1:5 2:1 3:2 4:4 5:4 6:5 7:114 8:0 9:0 10:0 11:0
1 1:2 2:1 3:2 4:0 5:4 6:3 7:47 8:0 9:0 10:1 11:0
2 1:1 2:1 3:2 4:2 5:4 6:5 7:41 8:0 9:0 10:3 11:1
1 1:1 2:0 3:1 4:1 5:4 6:5 7:41 8:0 9:0 10:4 11:0
1 1:1 2:0 3:1 4:2 5:4 6:6 7:448 8:1 9:0 10:3 11:0
1 1:1 2:0 3:1 4:0 5:4 6:5 7:132 8:0 9:0 10:0 11:0
1 1:2 2:0 3:1 4:0 5:3 6:7 7:77 8:0 9:0 10:4 11:2
2 1:6 2:1 3:0 4:0 5:4 6:6 7:58 8:0 9:2 10:2 11:2
2 1:3 2:2 3:2 4:0 5:4 6:7 7:37 8:0 9:0 10:1 11:0
1 1:3 2:0 3:0 4:0 5:2 6:6 7:146 8:0 9:0 10:0 11:0
2 1:2 2:1 3:1 4:0 5:3 6:7 7:46 8:0 9:0 10:3 11:2
2 1:3 2:1 3:1 4:0 5:4 6:7 7:91 8:0 9:0 10:2 11:0
2 1:2 2:1 3:0 4:0 5:3 6:8 7:28 8:0 9:0 10:0 11:1
1 1:1 2:2 3:2 4:0 5:4 6:8 7:20 8:0 9:0 10:1 11:7
1 1:1 2:1 3:2 4:0 5:2 6:4 7:0 8:0 9:0 10:0 11:0
1 1:2 2:1 3:0 4:0 5:3 6:5 7:228 8:0 9:0 10:1 11:0
3 1:2 2:1 3:0 4:0 5:3 6:8 7:28 8:3 9:9 10:0 11:1
3 1:1 2:1 3:2 4:0 5:4 6:8 7:62 8:1 9:0 10:1 11:0
3 1:1 2:1 3:2 4:0 5:4 6:8 7:31 8:0 9:0 10:2 11:0
3 1:2 2:0 3:2 4:0 5:4 6:8 7:126 8:0 9:0 10:4 11:0
1 1:1 2:0 3:1 4:0 5:5 6:7 7:15 8:0 9:0 10:0 11:0
2 1:2 2:0 3:1 4:1 5:4 6:8 7:186 8:0 9:0 10:1 11:0
2 1:2 2:0 3:0 4:1 5:5 6:7 7:18 8:0 9:0 10:1 11:1
2 1:7 2:1 3:1 4:0 5:3 6:4 7:467 8:2 9:0 10:3 11:1
3 1:4 2:0 3:2 4:0 5:4 6:5 7:197 8:0 9:0 10:3 11:0
1 1:1 2:0 3:0 4:2 5:4 6:6 7:197 8:0 9:0 10:0 11:0
2 1:1 2:1 3:2 4:0 5:4 6:8 7:305 8:0 9:1 10:1 11:2
2 1:2 2:0 3:0 4:1 5:4 6:7 7:291 8:1 9:1 10:1 11:1
1 1:3 2:2 3:2 4:0 5:4 6:7 7:189 8:0 9:0 10:1 11:0
2 1:3 2:1 3:2 4:1 5:4 6:8 7:143 8:0 9:0 10:0 11:0
2 1:4 2:0 3:0 4:0 5:1 6:7 7:105 8:1 9:0 10:0 11:1
1 1:2 2:0 3:1 4:0 5:4 6:8 7:284 8:0 9:0 10:0 11:0
2 1:1 2:0 3:1 4:1 5:4 6:6 7:82 8:0 9:0 10:1 11:0
2 1:2 2:0 3:1 4:0 5:4 6:5 7:90 8:0 9:0 10:0 11:0
1 1:3 2:0 3:2 4:0 5:4 6:5 7:135 8:1 9:0 10:1 11:3
1 1:7 2:0 3:1 4:1 5:4 6:4 7:240 8:0 9:0 10:3 11:0
1 1:7 2:0 3:2 4:1 5:4 6:4 7:240 8:4 9:24 10:1 11:0
1 1:7 2:0 3:1 4:1 5:4 6:7 7:265 8:0 9:0 10:0 11:0
1 1:6 2:1 3:2 4:2 5:3 6:3 7:25 8:0 9:0 10:0 11:0
1 1:2 2:2 3:2 4:0 5:4 6:6 7:250 8:0 9:1 10:1 11:1
1 1:4 2:1 3:0 4:0 5:3 6:8 7:88 8:0 9:0 10:0 11:0
1 1:5 2:2 3:0 4:0 5:4 6:6 7:65 8:0 9:0 10:0 11:2
3 1:11 2:2 3:2 4:0 5:3 6:4 7:506 8:6 9:1 10:9 11:3
1 1:5 2:1 3:1 4:0 5:4 6:9 7:318 8:1 9:1 10:1 11:1
1 1:5 2:1 3:1 4:0 5:4 6:9 7:226 8:0 9:0 10:0 11:0
1 1:2 2:1 3:2 4:1 5:4 6:4 7:0 8:0 9:0 10:0 11:0
3 1:10 2:0 3:2 4:0 5:4 6:3 7:0 8:0 9:0 10:6 11:1
1 1:1 2:2 3:1 4:1 5:4 6:5 7:178 8:0 9:0 10:2 11:0
3 1:3 2:1 3:2 4:0 5:4 6:6 7:144 8:4 9:0 10:4 11:1
1 1:5 2:1 3:1 4:0 5:4 6:2 7:129 8:0 9:1 10:4 11:1
1 1:3 2:1 3:2 4:1 5:4 6:5 7:71 8:0 9:0 10:3 11:1
1 1:2 2:1 3:1 4:0 5:4 6:6 7:0 8:2 9:0 10:2 11:0
3 1:4 2:2 3:0 4:0 5:4 6:7 7:95 8:0 9:0 10:1 11:0
1 1:2 2:1 3:2 4:1 5:5 6:7 7:208 8:0 9:0 10:0 11:0
1 1:8 2:1 3:2 4:0 5:4 6:9 7:168 8:0 9:0 10:0 11:0
1 1:7 2:1 3:2 4:0 5:4 6:7 7:168 8:2 9:10 10:0 11:0
1 1:5 2:1 3:1 4:0 5:5 6:5 7:174 8:0 9:0 10:1 11:0
3 1:3 2:1 3:2 4:0 5:3 6:5 7:147 8:0 9:0 10:0 11:0
1 1:5 2:0 3:0 4:1 5:4 6:4 7:166 8:4 9:0 10:4 11:0
1 1:3 2:0 3:1 4:0 5:3 6:6 7:0 8:0 9:0 10:0 11:0
1 1:3 2:1 3:0 4:1 5:3 6:4 7:94 8:0 9:0 10:0 11:0
1 1:2 2:1 3:1 4:1 5:4 6:5 7:121 8:9 9:9 10:4 11:0
3 1:4 2:3 3:2 4:0 5:4 6:8 7:172 8:1 9:0 10:7 11:1
1 1:3 2:1 3:1 4:1 5:4 6:6 7:217 8:0 9:1 10:4 11:5
1 1:3 2:1 3:2 4:1 5:4 6:6 7:91 8:0 9:0 10:0 11:0
3 1:6 2:3 3:1 4:0 5:4 6:6 7:16 8:0 9:0 10:3 11:0
1 1:4 2:4 3:1 4:1 5:4 6:6 7:13 8:0 9:0 10:3 11:1
1 1:3 2:0 3:1 4:0 5:4 6:5 7:13 8:0 9:0 10:2 11:2
1 1:4 2:1 3:2 4:0 5:4 6:10 7:0 8:0 9:0 10:1 11:0
1 1:4 2:1 3:2 4:1 5:4 6:6 7:74 8:0 9:0 10:0 11:0
1 1:6 2:1 3:2 4:0 5:3 6:7 7:227 8:0 9:0 10:1 11:0
1 1:1 2:0 3:2 4:1 5:3 6:6 7:0 8:0 9:0 10:3 11:1
1 1:7 2:0 3:2 4:1 5:4 6:6 7:244 8:0 9:0 10:4 11:2
1 1:4 2:1 3:2 4:0 5:4 6:7 7:120 8:0 9:0 10:0 11:0
3 1:8 2:0 3:1 4:0 5:4 6:5 7:126 8:0 9:0 10:1 11:0
1 1:8 2:1 3:1 4:1 5:3 6:5 7:82 8:1 9:0 10:3 11:0
1 1:2 2:0 3:0 4:0 5:4 6:5 7:105 8:0 9:0 10:2 11:0
1 1:3 2:1 3:1 4:2 5:4 6:7 7:248 8:0 9:0 10:0 11:0
1 1:4 2:0 3:0 4:0 5:4 6:6 7:3 8:0 9:0 10:1 11:1
1 1:2 2:1 3:2 4:2 5:4 6:5 7:3 8:0 9:0 10:0 11:2
1 1:4 2:0 3:0 4:1 5:3 6:5 7:54 8:0 9:0 10:0 11:1
3 1:1 2:0 3:2 4:0 5:3 6:5 7:159 8:0 9:2 10:0 11:2
1 1:1 2:0 3:0 4:0 5:5 6:5 7:154 8:0 9:2 10:1 11:4
1 1:2 2:0 3:1 4:1 5:4 6:8 7:137 8:0 9:0 10:2 11:0
1 1:3 2:2 3:2 4:1 5:3 6:6 7:66 8:0 9:1 10:1 11:1
1 1:4 2:0 3:1 4:1 5:2 6:3 7:187 8:0 9:0 10:1 11:0
3 1:4 2:1 3:2 4:0 5:4 6:3 7:0 8:0 9:0 10:3 11:0
1 1:2 2:0 3:2 4:0 5:4 6:8 7:75 8:0 9:1 10:1 11:1
1 1:2 2:1 3:2 4:2 5:4 6:5 7:72 8:0 9:1 10:0 11:2
1 1:4 2:0 3:0 4:1 5:3 6:5 7:54 8:0 9:0 10:0 11:1
1 1:3 2:0 3:0 4:0 5:4 6:6 7:3 8:0 9:0 10:1 11:1
1 1:2 2:1 3:2 4:1 5:4 6:3 7:59 8:0 9:0 10:2 11:0
1 1:3 2:0 3:0 4:0 5:4 6:3 7:59 8:0 9:0 10:2 11:0
1 1:5 2:0 3:1 4:0 5:3 6:3 7:0 8:0 9:0 10:0 11:0
1 1:3 2:1 3:2 4:1 5:4 6:8 7:357 8:2 9:0 10:3 11:0
3 1:3 2:2 3:1 4:0 5:4 6:5 7:19 8:0 9:0 10:6 11:4
1 1:7 2:0 3:1 4:1 5:4 6:6 7:146 8:0 9:0 10:1 11:0
1 1:6 2:0 3:1 4:0 5:2 6:7 7:146 8:0 9:0 10:2 11:2
1 1:8 2:3 3:2 4:0 5:3 6:6 7:174 8:1 9:0 10:2 11:0
1 1:2 2:0 3:2 4:0 5:3 6:5 7:138 8:1 9:0 10:1 11:0
1 1:6 2:0 3:1 4:1 5:4 6:4 7:242 8:0 9:0 10:3 11:0
1 1:7 2:0 3:1 4:1 5:4 6:4 7:242 8:4 9:20 10:1 11:0
1 1:11 2:1 3:2 4:2 5:3 6:8 7:17 8:0 9:0 10:2 11:0
1 1:1 2:1 3:1 4:0 5:3 6:7 7:121 8:0 9:0 10:3 11:1
3 1:6 2:2 3:2 4:0 5:4 6:3 7:86 8:2 9:0 10:2 11:1
1 1:1 2:1 3:0 4:0 5:2 6:10 7:85 8:0 9:0 10:1 11:0
1 1:7 2:2 3:2 4:0 5:4 6:8 7:56 8:0 9:0 10:2 11:1
1 1:6 2:0 3:2 4:0 5:3 6:7 7:124 8:2 9:0 10:2 11:0
1 1:4 2:1 3:2 4:0 5:4 6:7 7:112 8:0 9:0 10:1 11:0
1 1:7 2:0 3:1 4:0 5:4 6:5 7:173 8:0 9:0 10:3 11:0
1 1:5 2:1 3:1 4:1 5:4 6:6 7:406 8:0 9:0 10:1 11:0
3 1:6 2:1 3:2 4:0 5:5 6:9 7:162 8:2 9:0 10:3 11:0
1 1:2 2:0 3:2 4:1 5:4 6:8 7:162 8:0 9:0 10:0 11:2
1 1:5 2:2 3:2 4:2 5:3 6:5 7:27 8:0 9:0 10:2 11:0
1 1:2 2:1 3:2 4:1 5:4 6:7 7:161 8:0 9:0 10:0 11:0
1 1:9 2:1 3:2 4:0 5:3 6:8 7:125 8:0 9:0 10:0 11:0
3 1:4 2:2 3:2 4:0 5:4 6:5 7:77 8:2 9:1 10:7 11:1
1 1:6 2:0 3:1 4:0 5:4 6:5 7:117 8:0 9:0 10:2 11:0
3 1:8 2:1 3:0 4:0 5:3 6:7 7:105 8:0 9:0 10:1 11:1
3 1:2 2:1 3:0 4:1 5:3 6:7 7:114 8:0 9:0 10:0 11:0
1 1:2 2:0 3:0 4:1 5:4 6:3 7:114 8:0 9:0 10:0 11:0
3 1:7 2:1 3:2 4:1 5:4 6:8 7:194 8:0 9:0 10:2 11:0
1 1:32 2:0 3:2 4:0 5:4 6:5 7:492 8:0 9:0 10:0 11:0
1 1:4 2:0 3:1 4:0 5:3 6:5 7:117 8:0 9:0 10:0 11:0
1 1:7 2:0 3:0 4:0 5:4 6:1 7:30 8:1 9:0 10:1 11:0
3 1:4 2:1 3:1 4:0 5:4 6:3 7:44 8:0 9:0 10:1 11:1
1 1:1 2:1 3:2 4:2 5:3 6:8 7:44 8:0 9:0 10:1 11:0
2 1:1 2:0 3:1 4:1 5:4 6:8 7:44 8:0 9:0 10:0 11:0
3 1:4 2:0 3:1 4:0 5:3 6:5 7:285 8:0 9:0 10:4 11:2
1 1:7 2:0 3:1 4:0 5:4 6:5 7:117 8:0 9:0 10:2 11:0
1 1:5 2:0 3:1 4:0 5:3 6:7 7:85 8:0 9:0 10:1 11:0
1 1:1 2:0 3:0 4:0 5:4 6:5 7:59 8:0 9:0 10:2 11:0
1 1:3 2:0 3:2 4:0 5:4 6:3 7:89 8:1 9:0 10:1 11:0
1 1:8 2:0 3:2 4:0 5:3 6:3 7:132 8:0 9:0 10:0 11:0
3 1:4 2:1 3:2 4:0 5:4 6:3 7:126 8:0 9:0 10:5 11:0
1 1:6 2:0 3:1 4:1 5:4 6:5 7:170 8:2 9:0 10:2 11:0
1 1:8 2:0 3:2 4:0 5:5 6:12 7:349 8:0 9:1 10:0 11:1
1 1:14 2:1 3:0 4:1 5:3 6:7 7:176 8:2 9:0 10:2 11:0
1 1:11 2:2 3:2 4:2 5:3 6:3 7:117 8:0 9:0 10:3 11:1
1 1:2 2:0 3:2 4:1 5:4 6:7 7:191 8:0 9:0 10:0 11:0
3 1:4 2:0 3:2 4:0 5:3 6:5 7:88 8:1 9:0 10:5 11:1
1 1:2 2:0 3:2 4:1 5:3 6:5 7:41 8:0 9:0 10:0 11:0
3 1:2 2:2 3:2 4:1 5:4 6:6 7:111 8:0 9:0 10:0 11:0
1 1:5 2:0 3:1 4:1 5:4 6:3 7:211 8:1 9:1 10:2 11:1
3 1:3 2:2 3:2 4:0 5:3 6:9 7:121 8:0 9:0 10:0 11:0
1 1:20 2:2 3:2 4:0 5:3 6:6 7:144 8:0 9:0 10:0 11:1
