-1 1:20 2:17 3:11
-1 1:18 2:10 3:3
-1 1:15 2:14 3:7
-1 1:19 2:5 3:3
-1 1:11 2:17 3:5
-1 1:8 2:8 3:5
-1 1:8 2:9 3:1
-1 1:0 2:0 3:2
-1 1:23 2:15 3:0
-1 1:9 2:11 3:4
-1 1:2 2:13 3:5
-1 1:8 2:9 3:6
-1 1:9 2:6 3:5
-1 1:16 2:20 3:7
-1 1:4 2:0 3:5
-1 1:4 2:7 3:3
-1 1:14 2:12 3:9
-1 1:18 2:17 3:11
-1 1:7 2:14 3:10
-1 1:20 2:14 3:6
-1 1:7 2:12 3:4
-1 1:12 2:10 3:6
-1 1:8 2:15 3:3
-1 1:17 2:10 3:8
-1 1:7 2:6 3:2
-1 1:6 2:12 3:1
-1 1:15 2:8 3:4
-1 1:5 2:12 3:2
-1 1:7 2:4 3:0
-1 1:9 2:3 3:7
-1 1:22 2:23 3:5
-1 1:8 2:0 3:6
-1 1:23 2:21 3:2
-1 1:16 2:12 3:9
-1 1:8 2:4 3:4
-1 1:16 2:7 3:3
-1 1:6 2:3 3:3
-1 1:20 2:22 3:5
-1 1:16 2:14 3:5
-1 1:14 2:20 3:4
-1 1:15 2:12 3:4
-1 1:7 2:10 3:1
-1 1:12 2:16 3:24
-1 1:3 2:6 3:5
-1 1:11 2:5 3:2
-1 1:14 2:9 3:7
-1 1:25 2:15 3:3
-1 1:7 2:12 3:13
-1 1:7 2:4 3:6
-1 1:14 2:10 3:4
-1 1:11 2:10 3:4
-1 1:9 2:7 3:1
-1 1:13 2:5 3:4
-1 1:10 2:8 3:8
-1 1:12 2:14 3:3
-1 1:9 2:11 3:3
-1 1:3 2:7 3:6
-1 1:5 2:4 3:1
-1 1:8 2:13 3:3
-1 1:22 2:23 3:7
-1 1:7 2:2 3:6
-1 1:16 2:14 3:6
-1 1:16 2:24 3:11
-1 1:22 2:16 3:10
-1 1:3 2:2 3:6
-1 1:8 2:8 3:5
-1 1:2 2:2 3:7
+1 1:10 2:9 3:9
+1 1:16 2:8 3:8
+1 1:14 2:6 3:5
+1 1:40 2:15 3:7
+1 1:5 2:11 3:6
+1 1:31 2:13 3:3
+1 1:19 2:15 3:8
+1 1:25 2:7 3:9
+1 1:2 2:4 3:3
+1 1:5 2:4 3:4
+1 1:24 2:24 3:3
+1 1:9 2:6 3:12
+1 1:8 2:3 3:7
+1 1:9 2:5 3:2
+1 1:20 2:10 3:11
+1 1:12 2:3 3:9
+1 1:6 2:3 3:5
+1 1:34 2:10 3:5
+1 1:14 2:3 3:4
+1 1:12 2:4 3:2
+1 1:7 2:2 3:4
+1 1:34 2:8 3:4
+1 1:7 2:3 3:3
+1 1:24 2:11 3:14
+1 1:12 2:10 3:7
+1 1:11 2:4 3:8
+1 1:15 2:5 3:3
+1 1:39 2:22 3:12
+1 1:21 2:17 3:7
+1 1:17 2:20 3:9
+1 1:20 2:23 3:6
+1 1:18 2:11 3:12
+1 1:32 2:15 3:5
+1 1:21 2:15 3:11
+1 1:9 2:15 3:4
+1 1:20 2:5 3:6
+1 1:9 2:4 3:2
+1 1:15 2:7 3:9
+1 1:4 2:4 3:5
+1 1:12 2:3 3:5
+1 1:18 2:3 3:4
+1 1:32 2:18 3:2
+1 1:28 2:6 3:9
+1 1:19 2:11 3:7
+1 1:18 2:6 3:4
+1 1:15 2:9 3:5
+1 1:17 2:10 3:8
+1 1:15 2:1 3:5
+1 1:13 2:3 3:5
+1 1:6 2:3 3:6
+1 1:6 2:5 3:3
+1 1:16 2:6 3:6
+1 1:12 2:3 3:2
+1 1:12 2:8 3:12
+1 1:2 2:1 3:7
+1 1:30 2:6 3:3
+1 1:8 2:2 3:5
+1 1:9 2:0 3:3
+1 1:12 2:2 3:2
+1 1:16 2:14 3:9
+1 1:11 2:7 3:13
+1 1:22 2:12 3:3
+1 1:29 2:15 3:6
+1 1:5 2:4 3:3
+1 1:15 2:9 3:11
+1 1:17 2:10 3:10
+1 1:17 2:10 3:4
+1 1:10 2:3 3:5
+1 1:13 2:7 3:6
+1 1:27 2:11 3:6
+1 1:11 2:10 3:7
+1 1:29 2:5 3:9
+1 1:9 2:10 3:5
+1 1:11 2:9 3:4
+1 1:30 2:25 3:8
+1 1:8 2:0 3:5
+1 1:28 2:9 3:8
+1 1:18 2:4 3:7
+1 1:24 2:9 3:6
+1 1:2 2:8 3:5
+1 1:12 2:6 3:2
+1 1:19 2:2 3:7
+1 1:7 2:1 3:7
+1 1:32 2:5 3:7
+1 1:18 2:9 3:9
+1 1:16 2:1 3:4
+1 1:20 2:9 3:4
+1 1:12 2:8 3:13
+1 1:23 2:15 3:10
+1 1:13 2:8 3:4
+1 1:6 2:5 3:0
+1 1:5 2:9 3:7
+1 1:5 2:18 3:5
+1 1:8 2:4 3:3
+1 1:19 2:9 3:4
+1 1:16 2:6 3:4
+1 1:16 2:13 3:10
+1 1:11 2:6 3:4
+1 1:6 2:15 3:5
+1 1:9 2:14 3:18
+1 1:17 2:7 3:13
+1 1:18 2:10 3:9
+1 1:23 2:7 3:6
+1 1:28 2:10 3:7
+1 1:12 2:5 3:3
+1 1:27 2:28 3:9
+1 1:10 2:9 3:9
+1 1:19 2:24 3:3
+1 1:11 2:7 3:1
+1 1:21 2:20 3:1
+1 1:11 2:11 3:11
+1 1:6 2:4 3:0
+1 1:22 2:10 3:4
+1 1:30 2:12 3:6
+1 1:7 2:5 3:0
+1 1:30 2:23 3:10
+1 1:26 2:18 3:6
+1 1:11 2:15 3:4
+1 1:5 2:4 3:12
+1 1:11 2:4 3:4
+1 1:29 2:13 3:3
+1 1:24 2:13 3:2
+1 1:25 2:28 3:6
+1 1:34 2:20 3:19
+1 1:8 2:7 3:2
+1 1:21 2:7 3:3
+1 1:22 2:16 3:3
+1 1:10 2:3 3:4
+1 1:12 2:6 3:5
+1 1:10 2:2 3:6
+1 1:9 2:1 3:5
+1 1:10 2:20 3:14
+1 1:6 2:5 3:4
+1 1:12 2:11 3:2
+1 1:25 2:16 3:7
+1 1:20 2:9 3:2
+1 1:28 2:15 3:6
+1 1:13 2:4 3:2
+1 1:4 2:6 3:10
+1 1:10 2:8 3:4
+1 1:13 2:13 3:9
+1 1:20 2:17 3:6
+1 1:19 2:9 3:0
+1 1:27 2:8 3:9
+1 1:18 2:11 3:1
+1 1:5 2:3 3:2
+1 1:35 2:15 3:14
+1 1:27 2:4 3:2
+1 1:24 2:10 3:6
+1 1:8 2:11 3:5
+1 1:13 2:8 3:5
+1 1:11 2:0 3:9
+1 1:12 2:7 3:5
+1 1:11 2:7 3:11
+1 1:9 2:5 3:3
+1 1:18 2:4 3:4
+1 1:13 2:7 3:3
+1 1:8 2:3 3:4
+1 1:27 2:9 3:8
+1 1:7 2:11 3:4
+1 1:22 2:6 3:2
+1 1:3 2:1 3:0
+1 1:17 2:14 3:10
+1 1:43 2:29 3:10
+1 1:24 2:7 3:5
+1 1:14 2:19 3:12
+1 1:25 2:9 3:7
+1 1:8 2:9 3:4
+1 1:24 2:13 3:4
+1 1:43 2:13 3:6
+1 1:8 2:6 3:4
+1 1:24 2:9 3:8
+1 1:9 2:10 3:5
+1 1:9 2:7 3:2
+1 1:7 2:3 3:5
+1 1:15 2:6 3:4
+1 1:12 2:3 3:6
+1 1:16 2:21 3:4
+1 1:12 2:4 3:7
+1 1:12 2:11 3:4
+1 1:19 2:10 3:5
+1 1:17 2:4 3:4
+1 1:13 2:5 3:3
+1 1:17 2:7 3:4
+1 1:9 2:7 3:1
+1 1:13 2:8 3:5
+1 1:23 2:11 3:8
+1 1:17 2:8 3:2
+1 1:10 2:8 3:4
+1 1:12 2:11 3:3
+1 1:24 2:6 3:3
+1 1:26 2:2 3:5
+1 1:13 2:4 3:8
+1 1:8 2:3 3:5
+1 1:11 2:1 3:5
+1 1:16 2:4 3:7
+1 1:12 2:8 3:6
+1 1:8 2:6 3:4
+1 1:14 2:4 3:2
+1 1:19 2:10 3:1
+1 1:10 2:7 3:2
+1 1:13 2:6 3:3
+1 1:4 2:17 3:5
+1 1:16 2:24 3:6
+1 1:19 2:8 3:1
+1 1:16 2:1 3:5
+1 1:27 2:12 3:11
+1 1:13 2:13 3:6
+1 1:10 2:16 3:11
+1 1:10 2:3 3:0
+1 1:11 2:4 3:4
+1 1:33 2:17 3:12
+1 1:9 2:8 3:2
+1 1:5 2:0 3:3
+1 1:4 2:5 3:6
+1 1:16 2:9 3:4
+1 1:13 2:16 3:2
+1 1:2 2:1 3:3
+1 1:11 2:7 3:4
+1 1:9 2:6 3:3
+1 1:24 2:19 3:4
+1 1:9 2:3 3:1
+1 1:9 2:8 3:2
+1 1:14 2:3 3:3
+1 1:30 2:7 3:2
+1 1:7 2:11 3:2
+1 1:17 2:8 3:5
+1 1:11 2:5 3:3
+1 1:17 2:9 3:3
+1 1:1 2:1 3:1
+1 1:5 2:4 3:0
+1 1:23 2:9 3:7
+1 1:12 2:5 3:6
+1 1:25 2:5 3:8
+1 1:13 2:15 3:5
+1 1:20 2:1 3:5
+1 1:16 2:20 3:9
+1 1:7 2:2 3:6
+1 1:18 2:11 3:2
+1 1:14 2:15 3:5
+1 1:18 2:6 3:13
+1 1:17 2:12 3:9
+1 1:2 2:5 3:4
+1 1:18 2:5 3:13
+1 1:13 2:8 3:6
+1 1:7 2:13 3:1
+1 1:28 2:12 3:5
+1 1:23 2:12 3:10
+1 1:20 2:13 3:4
+1 1:6 2:8 3:5
+1 1:11 2:37 3:8
+1 1:25 2:11 3:6
+1 1:29 2:33 3:7
+1 1:12 2:3 3:2
+1 1:15 2:9 3:4
+1 1:3 2:10 3:2
+1 1:27 2:7 3:32
+1 1:13 2:9 3:2
+1 1:16 2:12 3:7
+1 1:20 2:14 3:2
+1 1:6 2:8 3:6
+1 1:31 2:16 3:12
+1 1:19 2:17 3:6
+1 1:18 2:6 3:3
+1 1:12 2:5 3:7
+1 1:14 2:5 3:9
+1 1:9 2:5 3:2
+1 1:31 2:18 3:5
+1 1:6 2:11 3:4
+1 1:27 2:19 3:9
+1 1:2 2:9 3:2
+1 1:26 2:10 3:9
+1 1:9 2:2 3:6
+1 1:9 2:7 3:4
+1 1:30 2:23 3:10
+1 1:22 2:9 3:5
+1 1:15 2:7 3:7
+1 1:3 2:6 3:1
+1 1:26 2:26 3:10
+1 1:17 2:7 3:6
+1 1:4 2:0 3:0
+1 1:32 2:6 3:2
+1 1:7 2:11 3:12
+1 1:19 2:8 3:2
+1 1:13 2:9 3:13
+1 1:18 2:5 3:3
+1 1:31 2:9 3:5
+1 1:12 2:2 3:5
+1 1:10 2:12 3:4
+1 1:12 2:4 3:5
+1 1:20 2:12 3:3
+1 1:17 2:12 3:6
+1 1:9 2:2 3:2
+1 1:7 2:1 3:0
+1 1:11 2:8 3:5
+1 1:16 2:6 3:4
+1 1:17 2:5 3:4
+1 1:17 2:7 3:8
+1 1:35 2:12 3:4
+1 1:15 2:6 3:8
+1 1:37 2:27 3:5
+1 1:12 2:17 3:4
+1 1:12 2:12 3:8
+1 1:21 2:9 3:9
+1 1:27 2:13 3:4
+1 1:22 2:5 3:8
+1 1:26 2:8 3:7
+1 1:19 2:5 3:2
+1 1:14 2:7 3:1
+1 1:54 2:18 3:19
+1 1:28 2:7 3:6
+1 1:11 2:12 3:9
+1 1:12 2:4 3:2
+1 1:34 2:4 3:7
+1 1:10 2:9 3:1
+1 1:27 2:17 3:9
+1 1:15 2:2 3:6
+1 1:37 2:18 3:14
+1 1:14 2:13 3:5
+1 1:11 2:3 3:0
+1 1:27 2:11 3:15
+1 1:13 2:14 3:3
+1 1:9 2:6 3:1
+1 1:8 2:10 3:4
+1 1:15 2:9 3:4
+1 1:15 2:1 3:10
+1 1:8 2:6 3:3
+1 1:67 2:16 3:10
+1 1:29 2:13 3:14
+1 1:3 2:1 3:4
+1 1:8 2:5 3:3
+1 1:20 2:8 3:5
+1 1:21 2:10 3:13
+1 1:17 2:14 3:12
+1 1:21 2:14 3:10
+1 1:16 2:15 3:7
+1 1:19 2:13 3:5
+1 1:16 2:16 3:1
+1 1:11 2:5 3:2
+1 1:7 2:9 3:8
+1 1:9 2:8 3:3
+1 1:15 2:8 3:5
+1 1:9 2:7 3:5
+1 1:3 2:11 3:5
+1 1:5 2:1 3:8
+1 1:30 2:20 3:24
+1 1:15 2:12 3:2
+1 1:20 2:7 3:7
+1 1:7 2:3 3:3
+1 1:2 2:0 3:1
+1 1:14 2:8 3:0
+1 1:12 2:4 3:1
+1 1:18 2:3 3:1
+1 1:8 2:4 3:1
+1 1:11 2:13 3:5
+1 1:14 2:0 3:5
+1 1:13 2:21 3:5
+1 1:24 2:15 3:6
+1 1:14 2:11 3:15
+1 1:6 2:8 3:2
+1 1:13 2:10 3:4
+1 1:6 2:3 3:2
+1 1:16 2:9 3:4
+1 1:7 2:3 3:7
+1 1:16 2:7 3:7
+1 1:19 2:10 3:9
+1 1:8 2:8 3:10
+1 1:9 2:9 3:8
+1 1:16 2:14 3:5
+1 1:23 2:4 3:11
+1 1:17 2:4 3:4
+1 1:27 2:12 3:9
+1 1:3 2:0 3:5
+1 1:20 2:10 3:7
+1 1:20 2:13 3:3
+1 1:9 2:8 3:3
+1 1:13 2:8 3:7
+1 1:9 2:8 3:5
+1 1:14 2:15 3:3
+1 1:30 2:14 3:4
+1 1:9 2:1 3:5
+1 1:9 2:10 3:10
+1 1:21 2:4 3:7
+1 1:22 2:11 3:11
+1 1:6 2:5 3:4
+1 1:10 2:6 3:3
+1 1:27 2:15 3:3
+1 1:7 2:0 3:1
+1 1:11 2:6 3:4
+1 1:8 2:18 3:6
+1 1:9 2:5 3:1
+1 1:22 2:23 3:20
+1 1:3 2:10 3:0
+1 1:25 2:5 3:6
+1 1:7 2:4 3:0
+1 1:5 2:5 3:15
+1 1:16 2:14 3:4
+1 1:19 2:9 3:4
+1 1:30 2:6 3:6
+1 1:17 2:11 3:4
+1 1:2 2:1 3:3
+1 1:19 2:10 3:15
+1 1:17 2:6 3:4
+1 1:3 2:2 3:1
+1 1:8 2:0 3:9
+1 1:12 2:4 3:2
+1 1:16 2:9 3:2
+1 1:27 2:17 3:5
+1 1:1 2:6 3:5
+1 1:18 2:12 3:8
+1 1:19 2:16 3:4
+1 1:37 2:23 3:11
+1 1:13 2:2 3:2
+1 1:15 2:12 3:3
+1 1:9 2:7 3:19
+1 1:18 2:4 3:4
+1 1:11 2:5 3:2
+1 1:13 2:10 3:7
+1 1:5 2:1 3:2
+1 1:10 2:4 3:6
+1 1:11 2:7 3:5
+1 1:30 2:19 3:24
+1 1:31 2:9 3:7
+1 1:17 2:10 3:6
+1 1:8 2:2 3:4
+1 1:3 2:3 3:4
+1 1:21 2:10 3:2
+1 1:20 2:18 3:5
+1 1:8 2:3 3:3
+1 1:6 2:1 3:6
+1 1:11 2:12 3:2
+1 1:11 2:3 3:3
+1 1:20 2:14 3:4
+1 1:32 2:14 3:24
+1 1:14 2:4 3:2
+1 1:29 2:11 3:11
+1 1:22 2:15 3:12
+1 1:18 2:24 3:7
+1 1:18 2:8 3:10
+1 1:28 2:15 3:19
+1 1:9 2:10 3:4
+1 1:13 2:13 3:7
+1 1:21 2:16 3:21
+1 1:9 2:2 3:10
+1 1:10 2:9 3:1
+1 1:16 2:10 3:8
+1 1:6 2:10 3:5
+1 1:9 2:7 3:5
+1 1:11 2:6 3:3
+1 1:15 2:9 3:7
+1 1:8 2:4 3:3
+1 1:14 2:3 3:5
+1 1:9 2:3 3:4
+1 1:19 2:13 3:11
+1 1:16 2:11 3:4
+1 1:13 2:9 3:4
+1 1:21 2:6 3:5
+1 1:11 2:18 3:4
+1 1:16 2:10 3:5
+1 1:5 2:5 3:2
+1 1:19 2:19 3:4
+1 1:34 2:19 3:10
+1 1:11 2:15 3:6
+1 1:29 2:8 3:4
+1 1:11 2:6 3:12
+1 1:13 2:7 3:2
+1 1:9 2:16 3:7
+1 1:15 2:11 3:9
+1 1:30 2:12 3:6
+1 1:28 2:19 3:10
+1 1:10 2:16 3:10
+1 1:4 2:2 3:1
+1 1:8 2:4 3:5
+1 1:3 2:8 3:3
+1 1:20 2:5 3:2
+1 1:26 2:12 3:11
+1 1:24 2:9 3:10
+1 1:19 2:8 3:2
+1 1:12 2:3 3:6
+1 1:12 2:5 3:6
+1 1:7 2:5 3:1
+1 1:13 2:13 3:4
+1 1:9 2:9 3:7
+1 1:15 2:15 3:2
+1 1:12 2:6 3:3
+1 1:17 2:3 3:1
+1 1:16 2:9 3:2
+1 1:28 2:16 3:4
+1 1:14 2:18 3:4
+1 1:9 2:4 3:6
+1 1:24 2:21 3:14
+1 1:12 2:3 3:3
+1 1:24 2:22 3:5
+1 1:5 2:3 3:2
+1 1:22 2:7 3:6
+1 1:7 2:4 3:5
+1 1:10 2:10 3:9
+1 1:22 2:8 3:9
+1 1:5 2:11 3:3
+1 1:14 2:7 3:1
+1 1:11 2:11 3:4
+1 1:37 2:23 3:22
+1 1:6 2:12 3:12
+1 1:23 2:12 3:13
+1 1:12 2:5 3:8
+1 1:33 2:21 3:14
+1 1:27 2:9 3:18
+1 1:20 2:11 3:3
+1 1:26 2:20 3:13
+1 1:52 2:20 3:6
+1 1:8 2:13 3:0
+1 1:23 2:14 3:16
+1 1:14 2:23 3:20
+1 1:8 2:10 3:1
+1 1:9 2:6 3:6
+1 1:6 2:4 3:3
+1 1:21 2:11 3:7
+1 1:23 2:1 3:1
+1 1:27 2:10 3:11
+1 1:26 2:14 3:22
+1 1:15 2:8 3:10
+1 1:40 2:8 3:11
+1 1:7 2:6 3:5
+1 1:20 2:11 3:6
+1 1:22 2:9 3:3
+1 1:12 2:11 3:10
+1 1:7 2:10 3:5
+1 1:6 2:10 3:3
+1 1:29 2:13 3:5
+1 1:15 2:8 3:9
+1 1:11 2:4 3:8
+1 1:19 2:11 3:8
+1 1:28 2:16 3:7
+1 1:9 2:4 3:2
+1 1:5 2:7 3:2
+1 1:9 2:2 3:2
+1 1:7 2:17 3:1
+1 1:12 2:15 3:5
+1 1:22 2:11 3:4
+1 1:11 2:2 3:3
+1 1:12 2:9 3:3
+1 1:20 2:17 3:7
+1 1:15 2:0 3:6
+1 1:45 2:12 3:5
+1 1:8 2:4 3:1
+1 1:26 2:19 3:13
+1 1:17 2:6 3:11
+1 1:14 2:7 3:5
+1 1:17 2:22 3:7
+1 1:17 2:17 3:9
+1 1:23 2:9 3:10
+1 1:25 2:6 3:7
+1 1:53 2:39 3:14
+1 1:27 2:10 3:5
+1 1:16 2:6 3:9
+1 1:14 2:7 3:4
+1 1:60 2:14 3:12
+1 1:15 2:12 3:11
+1 1:24 2:14 3:4
+1 1:20 2:10 3:4
+1 1:30 2:12 3:18
+1 1:26 2:17 3:2
+1 1:17 2:9 3:5
+1 1:15 2:9 3:9
+1 1:13 2:3 3:2
+1 1:14 2:5 3:1
+1 1:16 2:15 3:4
+1 1:17 2:5 3:5
+1 1:1 2:0 3:4
+1 1:38 2:11 3:6
+1 1:13 2:8 3:5
+1 1:29 2:15 3:7
+1 1:20 2:23 3:6
+1 1:16 2:11 3:8
+1 1:26 2:4 3:9
+1 1:20 2:3 3:5
+1 1:13 2:9 3:7
+1 1:19 2:6 3:8
+1 1:16 2:15 3:8
+1 1:19 2:8 3:5
+1 1:13 2:5 3:4
+1 1:37 2:13 3:3
+1 1:31 2:16 3:7
+1 1:16 2:17 3:4
+1 1:8 2:5 3:4
+1 1:19 2:24 3:5
+1 1:16 2:8 3:2
+1 1:19 2:5 3:2
+1 1:16 2:5 3:5
+1 1:9 2:16 3:9
+1 1:14 2:14 3:4
+1 1:15 2:13 3:5
+1 1:10 2:7 3:1
+1 1:25 2:2 3:4
+1 1:20 2:2 3:9
+1 1:11 2:18 3:2
+1 1:23 2:4 3:11
+1 1:52 2:34 3:13
+1 1:10 2:0 3:2
+1 1:7 2:12 3:7
+1 1:38 2:26 3:3
+1 1:36 2:37 3:12
+1 1:7 2:8 3:4
+1 1:14 2:11 3:7
+1 1:21 2:6 3:3
+1 1:32 2:3 3:8
+1 1:54 2:18 3:8
+1 1:5 2:7 3:4
+1 1:12 2:16 3:3
+1 1:22 2:17 3:5
+1 1:9 2:4 3:7
+1 1:17 2:2 3:7
+1 1:32 2:18 3:16
+1 1:10 2:4 3:2
+1 1:12 2:12 3:9
+1 1:15 2:9 3:3
+1 1:15 2:10 3:6
+1 1:19 2:9 3:3
+1 1:35 2:16 3:10
+1 1:20 2:6 3:5
+1 1:17 2:12 3:14
+1 1:34 2:9 3:8
+1 1:20 2:8 3:5
+1 1:24 2:15 3:9
+1 1:16 2:12 3:7
+1 1:9 2:2 3:6
+1 1:20 2:17 3:5
+1 1:15 2:22 3:8
+1 1:20 2:7 3:3
+1 1:19 2:5 3:7
+1 1:16 2:7 3:8
+1 1:14 2:23 3:9
+1 1:16 2:11 3:13
+1 1:40 2:10 3:14
+1 1:21 2:15 3:12
+1 1:19 2:10 3:6
+1 1:10 2:13 3:8
+1 1:11 2:3 3:9
+1 1:44 2:16 3:9
+1 1:24 2:7 3:8
+1 1:2 2:3 3:0
+1 1:11 2:10 3:8
+1 1:18 2:14 3:10
+1 1:13 2:4 3:4
+1 1:34 2:27 3:16
+1 1:17 2:14 3:10
+1 1:16 2:3 3:4
+1 1:25 2:6 3:6
+1 1:17 2:11 3:2
+1 1:9 2:16 3:6
+1 1:13 2:6 3:8
+1 1:10 2:6 3:9
+1 1:9 2:2 3:7
+1 1:25 2:11 3:9
+1 1:16 2:10 3:7
+1 1:5 2:5 3:6
+1 1:14 2:7 3:2
+1 1:18 2:22 3:5
+1 1:15 2:18 3:5
+1 1:10 2:5 3:2
+1 1:20 2:20 3:3
+1 1:20 2:7 3:6
+1 1:14 2:7 3:6
+1 1:29 2:6 3:6
+1 1:4 2:6 3:2
+1 1:9 2:26 3:4
+1 1:29 2:22 3:13
+1 1:19 2:18 3:14
+1 1:25 2:13 3:16
+1 1:20 2:7 3:4
+1 1:21 2:11 3:0
+1 1:14 2:1 3:6
+1 1:13 2:11 3:8
+1 1:29 2:27 3:10
+1 1:26 2:4 3:4
+1 1:15 2:18 3:4
+1 1:12 2:19 3:4
+1 1:28 2:11 3:10
+1 1:42 2:10 3:8
+1 1:20 2:5 3:6
+1 1:32 2:3 3:6
+1 1:9 2:2 3:2
+1 1:25 2:4 3:8
+1 1:30 2:19 3:15
+1 1:15 2:17 3:5
+1 1:13 2:11 3:8
+1 1:4 2:2 3:2
+1 1:26 2:3 3:15
+1 1:12 2:4 3:4
+1 1:14 2:4 3:6
+1 1:12 2:4 3:1
+1 1:25 2:9 3:7
+1 1:34 2:16 3:15
+1 1:17 2:16 3:7
+1 1:7 2:4 3:4
+1 1:19 2:12 3:11
+1 1:6 2:11 3:3
+1 1:20 2:5 3:9
+1 1:23 2:10 3:11
+1 1:3 2:9 3:14
+1 1:31 2:9 3:12
+1 1:12 2:11 3:22
+1 1:14 2:8 3:6
+1 1:10 2:6 3:5
+1 1:22 2:17 3:15
+1 1:10 2:6 3:6
+1 1:24 2:13 3:12
+1 1:9 2:9 3:14
+1 1:21 2:3 3:5
+1 1:13 2:10 3:4
+1 1:19 2:6 3:6
+1 1:16 2:13 3:15
+1 1:16 2:16 3:9
+1 1:2 2:2 3:2
+1 1:12 2:7 3:4
+1 1:13 2:10 3:1
+1 1:10 2:19 3:10
+1 1:42 2:24 3:10
+1 1:9 2:4 3:2
+1 1:18 2:11 3:8
+1 1:9 2:11 3:8
+1 1:8 2:5 3:4
+1 1:8 2:4 3:1
+1 1:9 2:1 3:5
+1 1:8 2:4 3:6
+1 1:17 2:6 3:6
+1 1:3 2:6 3:4
+1 1:6 2:12 3:2
+1 1:25 2:7 3:14
+1 1:33 2:15 3:9
+1 1:15 2:8 3:7
+1 1:15 2:7 3:6
+1 1:12 2:4 3:4
+1 1:34 2:4 3:8
+1 1:17 2:10 3:11
+1 1:20 2:20 3:5
+1 1:21 2:19 3:7
+1 1:15 2:11 3:4
+1 1:31 2:7 3:15
+1 1:13 2:9 3:5
+1 1:22 2:3 3:7
+1 1:11 2:1 3:6
+1 1:8 2:2 3:4
+1 1:20 2:11 3:8
+1 1:7 2:15 3:3
+1 1:23 2:10 3:4
+1 1:22 2:13 3:9
+1 1:4 2:5 3:1
+1 1:9 2:2 3:3
+1 1:7 2:6 3:6
+1 1:27 2:17 3:8
+1 1:20 2:8 3:6
+1 1:23 2:4 3:15
+1 1:14 2:13 3:9
+1 1:1 2:0 3:0
+1 1:14 2:2 3:2
+1 1:12 2:4 3:2
+1 1:13 2:8 3:12
+1 1:11 2:5 3:3
+1 1:6 2:3 3:5
+1 1:10 2:3 3:2
+1 1:2 2:6 3:3
+1 1:15 2:8 3:5
+1 1:3 2:3 3:4
+1 1:9 2:0 3:3
+1 1:32 2:50 3:28
+1 1:12 2:5 3:4
+1 1:4 2:2 3:2
+1 1:28 2:12 3:8
+1 1:16 2:17 3:5
+1 1:16 2:18 3:6
+1 1:21 2:10 3:4
+1 1:30 2:11 3:7
+1 1:14 2:11 3:5
+1 1:7 2:7 3:0
+1 1:10 2:7 3:3
+1 1:8 2:7 3:7
+1 1:16 2:9 3:9
+1 1:20 2:7 3:6
+1 1:15 2:3 3:4
+1 1:25 2:12 3:6
+1 1:19 2:5 3:6
+1 1:20 2:19 3:10
+1 1:38 2:19 3:9
+1 1:9 2:4 3:6
+1 1:27 2:12 3:5
+1 1:24 2:22 3:6
+1 1:9 2:6 3:5
+1 1:8 2:9 3:3
+1 1:8 2:10 3:4
+1 1:15 2:3 3:5
+1 1:16 2:13 3:5
+1 1:21 2:9 3:8
+1 1:11 2:10 3:3
+1 1:14 2:7 3:9
+1 1:15 2:9 3:3
+1 1:23 2:3 3:6
+1 1:1 2:4 3:6
+1 1:12 2:8 3:9
+1 1:18 2:8 3:5
+1 1:29 2:6 3:5
+1 1:10 2:11 3:6
+1 1:27 2:20 3:2
+1 1:20 2:8 3:9
+1 1:29 2:5 3:8
+1 1:25 2:18 3:6
+1 1:20 2:18 3:5
+1 1:22 2:13 3:12
+1 1:28 2:13 3:6
+1 1:23 2:12 3:10
+1 1:23 2:24 3:5
+1 1:11 2:12 3:4
+1 1:14 2:13 3:13
+1 1:17 2:7 3:6
+1 1:6 2:5 3:4
+1 1:9 2:11 3:9
+1 1:17 2:9 3:7
+1 1:25 2:17 3:12
+1 1:14 2:7 3:12
+1 1:25 2:12 3:23
+1 1:24 2:6 3:4
+1 1:23 2:10 3:4
+1 1:10 2:13 3:5
+1 1:4 2:4 3:3
+1 1:4 2:8 3:4
+1 1:6 2:0 3:1
+1 1:22 2:11 3:9
+1 1:7 2:9 3:11
+1 1:12 2:10 3:5
+1 1:23 2:6 3:5
+1 1:16 2:6 3:5
+1 1:8 2:5 3:6
+1 1:11 2:14 3:4
+1 1:18 2:7 3:11
+1 1:21 2:8 3:4
+1 1:13 2:2 3:3
+1 1:50 2:17 3:7
+1 1:22 2:10 3:6
+1 1:7 2:9 3:3
+1 1:39 2:10 3:6
+1 1:14 2:4 3:6
+1 1:2 2:2 3:2
+1 1:8 2:2 3:8
+1 1:14 2:3 3:2
+1 1:9 2:25 3:7
+1 1:20 2:12 3:10
+1 1:11 2:12 3:11
+1 1:6 2:1 3:1
+1 1:7 2:11 3:7
+1 1:15 2:13 3:8
+1 1:21 2:13 3:3
+1 1:8 2:12 3:2
+1 1:2 2:3 3:5
+1 1:9 2:9 3:5
+1 1:11 2:17 3:4
+1 1:10 2:12 3:0
+1 1:15 2:14 3:7
+1 1:16 2:4 3:5
+1 1:25 2:24 3:5
+1 1:25 2:10 3:7
+1 1:21 2:11 3:9
+1 1:7 2:8 3:4
+1 1:35 2:12 3:23
+1 1:5 2:11 3:9
+1 1:11 2:5 3:1
+1 1:25 2:12 3:4
